일자,지수종가,시장,지수수익률
2022-10-06,2237.86,KOSPI,0.010220203862370436
2022-10-07,2232.84,KOSPI,-0.002243214499566548
2022-10-11,2192.07,KOSPI,-0.018259257268769757
2022-10-12,2202.47,KOSPI,0.004744374039149957
2022-10-13,2162.87,KOSPI,-0.017979813572943093
2022-10-14,2212.55,KOSPI,0.022969480366365147
2022-10-17,2219.71,KOSPI,0.0032360850602246582
2022-10-18,2249.95,KOSPI,0.01362340125511885
2022-10-19,2237.44,KOSPI,-0.0055601235583011555
2022-10-20,2218.09,KOSPI,-0.008648276601830651
2022-10-21,2213.12,KOSPI,-0.00224066651939292
2022-10-24,2236.16,KOSPI,0.010410641989589298
2022-10-25,2235.07,KOSPI,-0.00048744275901535516
2022-10-26,2249.56,KOSPI,0.006483018428952825
2022-10-27,2288.78,KOSPI,0.017434520528458952
2022-10-28,2268.4,KOSPI,-0.008904307098104747
2022-10-31,2293.61,KOSPI,0.011113560218656282
2022-11-01,2335.22,KOSPI,0.018141706741773733
2022-11-02,2336.87,KOSPI,0.0007065715435805586
2022-11-03,2329.17,KOSPI,-0.0032950057127695276
2022-11-04,2348.43,KOSPI,0.008269040044307507
2022-11-07,2371.79,KOSPI,0.00994707102191672
2022-11-08,2399.04,KOSPI,0.011489212788653225
2022-11-09,2424.41,KOSPI,0.01057506335867675
2022-11-10,2402.23,KOSPI,-0.009148617601808184
2022-11-11,2483.16,KOSPI,0.03368953014490694
2022-11-14,2474.65,KOSPI,-0.0034270848435057344
2022-11-15,2480.33,KOSPI,0.0022952740791626347
2022-11-16,2477.45,KOSPI,-0.0011611358166050412
2022-11-17,2442.9,KOSPI,-0.013945791035136823
2022-11-18,2444.48,KOSPI,0.0006467722788487951
2022-11-21,2419.5,KOSPI,-0.010218942269930587
2022-11-22,2405.27,KOSPI,-0.005881380450506346
2022-11-23,2418.01,KOSPI,0.005296702657082264
2022-11-24,2441.33,KOSPI,0.009644294275044318
2022-11-25,2437.86,KOSPI,-0.0014213563918027416
2022-11-28,2408.27,KOSPI,-0.01213769453537128
2022-11-29,2433.39,KOSPI,0.01043072412976942
2022-11-30,2472.53,KOSPI,0.01608455693497568
2022-12-01,2479.84,KOSPI,0.0029564858667032734
2022-12-02,2434.33,KOSPI,-0.01835199045099689
2022-12-05,2419.32,KOSPI,-0.0061659676379125505
2022-12-06,2393.16,KOSPI,-0.010812955706562266
2022-12-07,2382.81,KOSPI,-0.004324825753397099
2022-12-08,2371.08,KOSPI,-0.004922759263222831
2022-12-09,2389.04,KOSPI,0.007574607351924056
2022-12-12,2373.02,KOSPI,-0.006705622342028539
2022-12-13,2372.4,KOSPI,-0.00026127044862656046
2022-12-14,2399.25,KOSPI,0.011317653009610407
2022-12-15,2360.97,KOSPI,-0.015954985933104182
2022-12-16,2360.02,KOSPI,-0.00040237698911882447
2022-12-19,2352.17,KOSPI,-0.0033262429979407093
2022-12-20,2333.29,KOSPI,-0.008026630728221185
2022-12-21,2328.95,KOSPI,-0.001860034543498701
2022-12-22,2356.73,KOSPI,0.011928122115116402
2022-12-23,2313.69,KOSPI,-0.01826259266016894
2022-12-26,2317.14,KOSPI,0.0014911245672495355
2022-12-27,2332.79,KOSPI,0.006754015726283313
2022-12-28,2280.45,KOSPI,-0.022436653106366222
2022-12-29,2236.4,KOSPI,-0.0193163629985309
2023-01-02,2225.67,KOSPI,-0.00479788946521198
2023-01-03,2218.68,KOSPI,-0.0031406273167182697
2023-01-04,2255.98,KOSPI,0.016811798006021617
2023-01-05,2264.65,KOSPI,0.0038431191765884165
2023-01-06,2289.97,KOSPI,0.011180535623606103
2023-01-09,2350.19,KOSPI,0.02629728773739415
2023-01-10,2351.31,KOSPI,0.00047655721452311006
2023-01-11,2359.53,KOSPI,0.0034959235490004126
2023-01-12,2365.1,KOSPI,0.00236063961890709
2023-01-13,2386.09,KOSPI,0.008874889011035503
2023-01-16,2399.86,KOSPI,0.005770947449593278
2023-01-17,2379.39,KOSPI,-0.00852966423041357
2023-01-18,2368.32,KOSPI,-0.004652452939618801
2023-01-19,2380.34,KOSPI,0.0050753276584245555
2023-01-20,2395.26,KOSPI,0.006268012132720546
2023-01-25,2428.57,KOSPI,0.013906632265390684
2023-01-26,2468.65,KOSPI,0.016503539119728794
2023-01-27,2484.02,KOSPI,0.006226074980252294
2023-01-30,2450.47,KOSPI,-0.01350633247719435
2023-01-31,2425.08,KOSPI,-0.010361277632454091
2023-02-01,2449.8,KOSPI,0.010193478153298186
2023-02-02,2468.88,KOSPI,0.007788390889052144
2023-02-03,2480.4,KOSPI,0.004666083406240862
2023-02-06,2438.19,KOSPI,-0.017017416545718422
2023-02-07,2451.71,KOSPI,0.005545096977676023
2023-02-08,2483.64,KOSPI,0.013023563145722727
2023-02-09,2481.52,KOSPI,-0.0008535858659064477
2023-02-10,2469.73,KOSPI,-0.004751120281118015
2023-02-13,2452.7,KOSPI,-0.006895490600187126
2023-02-14,2465.64,KOSPI,0.0052758184857504276
2023-02-15,2427.9,KOSPI,-0.015306370759721522
2023-02-16,2475.48,KOSPI,0.019597182750525022
2023-02-17,2451.21,KOSPI,-0.009804159193368522
2023-02-20,2455.12,KOSPI,0.0015951305681682904
2023-02-21,2458.96,KOSPI,0.0015640783342565356
2023-02-22,2417.68,KOSPI,-0.016787584995282656
2023-02-23,2439.09,KOSPI,0.00885559710135353
2023-02-24,2423.61,KOSPI,-0.006346629275672533
2023-02-27,2402.64,KOSPI,-0.008652382190203922
2023-02-28,2412.85,KOSPI,0.004249492225218976
2023-03-02,2427.85,KOSPI,0.006216714673518808
2023-03-03,2432.07,KOSPI,0.00173816339559707
2023-03-06,2462.62,KOSPI,0.01256131608054023
2023-03-07,2463.35,KOSPI,0.0002964322550780274
2023-03-08,2431.91,KOSPI,-0.012763107150831177
2023-03-09,2419.09,KOSPI,-0.005271576661965205
2023-03-10,2394.59,KOSPI,-0.01012777532047171
2023-03-13,2410.6,KOSPI,0.006685904476340321
2023-03-14,2348.97,KOSPI,-0.025566249066622415
2023-03-15,2379.72,KOSPI,0.013090844072082719
2023-03-16,2377.91,KOSPI,-0.0007605936832904003
2023-03-17,2395.69,KOSPI,0.007477154307774514
2023-03-20,2379.2,KOSPI,-0.006883194403282666
2023-03-21,2388.35,KOSPI,0.003845830531270966
2023-03-22,2416.96,KOSPI,0.011978981305085235
2023-03-23,2424.48,KOSPI,0.0031113464848404604
2023-03-24,2414.96,KOSPI,-0.003926615191711225
2023-03-27,2409.22,KOSPI,-0.0023768509623348644
2023-03-28,2434.94,KOSPI,0.010675654361162579
2023-03-29,2443.92,KOSPI,0.0036879758844161614
2023-03-30,2453.16,KOSPI,0.0037808111558479407
2023-03-31,2476.86,KOSPI,0.009661008658220505
2023-04-03,2472.34,KOSPI,-0.0018248911928813172
2023-04-04,2480.51,KOSPI,0.0033045616703204495
2023-04-05,2495.21,KOSPI,0.005926200660347991
2023-04-06,2459.23,KOSPI,-0.014419628007261931
2023-04-07,2490.41,KOSPI,0.012678765304587225
2023-04-10,2512.08,KOSPI,0.008701378487879552
2023-04-11,2547.86,KOSPI,0.01424317696888644
2023-04-12,2550.64,KOSPI,0.0010911117565328698
2023-04-13,2561.66,KOSPI,0.0043204842706143776
2023-04-14,2571.49,KOSPI,0.0038373554648156727
2023-04-17,2575.91,KOSPI,0.0017188478275240726
2023-04-18,2571.09,KOSPI,-0.0018711833876182693
2023-04-19,2575.08,KOSPI,0.0015518709963477928
2023-04-20,2563.11,KOSPI,-0.004648399273032178
2023-04-21,2544.4,KOSPI,-0.007299725723827755
2023-04-24,2523.5,KOSPI,-0.008214117277157706
2023-04-25,2489.02,KOSPI,-0.013663562512383653
2023-04-26,2484.83,KOSPI,-0.001683393464094296
2023-04-27,2495.81,KOSPI,0.004418813359465146
2023-04-28,2501.53,KOSPI,0.00229184112572689
2023-05-02,2524.39,KOSPI,0.009138407294735584
2023-05-03,2501.4,KOSPI,-0.009107150638371975
2023-05-04,2500.94,KOSPI,-0.00018389701767007605
2023-05-08,2513.21,KOSPI,0.004906155285612668
2023-05-09,2510.06,KOSPI,-0.0012533771551124229
2023-05-10,2496.51,KOSPI,-0.005398277332015811
2023-05-11,2491.0,KOSPI,-0.002207081085195073
2023-05-12,2475.42,KOSPI,-0.006254516258530685
2023-05-15,2479.35,KOSPI,0.001587609375378607
2023-05-16,2480.24,KOSPI,0.00035896505132382295
2023-05-17,2494.66,KOSPI,0.005813953488372103
2023-05-18,2515.4,KOSPI,0.008313758187488585
2023-05-19,2537.79,KOSPI,0.008901168800190762
2023-05-22,2557.08,KOSPI,0.007601101746007366
2023-05-23,2567.55,KOSPI,0.0040945140550940895
2023-05-24,2567.45,KOSPI,-3.894763490497333e-05
2023-05-25,2554.69,KOSPI,-0.004969911780170921
2023-05-26,2558.81,KOSPI,0.0016127201343412167
2023-05-30,2585.52,KOSPI,0.010438445996381107
2023-05-31,2577.12,KOSPI,-0.0032488628979857603
2023-06-01,2569.17,KOSPI,-0.0030848388899236134
2023-06-02,2601.36,KOSPI,0.012529338268779444
2023-06-05,2615.41,KOSPI,0.005401021004397544
2023-06-07,2615.6,KOSPI,7.26463537266131e-05
2023-06-08,2610.85,KOSPI,-0.0018160269154304798
2023-06-09,2641.16,KOSPI,0.011609246030986009
2023-06-12,2629.35,KOSPI,-0.004471520089657566
