종목코드,종목명,유형,포함버전,corp_code,공시유형,접수일자,접수번호,제출인,공시명,정정여부,구분,대상연도,대상분기
192820,코스맥스,ODM,v1,01009789,거래소공시,20230810,20230810800244,코스맥스,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2023.0,2.0
192820,코스맥스,ODM,v1,01009789,정기공시,20230811,20230811002117,코스맥스,반기보고서 (2023.06),False,정기보고서,2023.0,2.0
192820,코스맥스,ODM,v1,01009789,거래소공시,20231113,20231113800503,코스맥스,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2023.0,3.0
192820,코스맥스,ODM,v1,01009789,정기공시,20231114,20231114001975,코스맥스,분기보고서 (2023.09),False,정기보고서,2023.0,3.0
192820,코스맥스,ODM,v1,01009789,정기공시,20240320,20240320001628,코스맥스,사업보고서 (2023.12),False,정기보고서,2023.0,4.0
192820,코스맥스,ODM,v1,01009789,거래소공시,20240513,20240513800053,코스맥스,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2024.0,1.0
192820,코스맥스,ODM,v1,01009789,정기공시,20240516,20240516001029,코스맥스,분기보고서 (2024.03),False,정기보고서,2024.0,1.0
192820,코스맥스,ODM,v1,01009789,거래소공시,20240812,20240812800213,코스맥스,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2024.0,2.0
192820,코스맥스,ODM,v1,01009789,정기공시,20240814,20240814002635,코스맥스,반기보고서 (2024.06),False,정기보고서,2024.0,2.0
192820,코스맥스,ODM,v1,01009789,거래소공시,20241111,20241111800347,코스맥스,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2024.0,3.0
192820,코스맥스,ODM,v1,01009789,정기공시,20241114,20241114001836,코스맥스,[첨부추가]분기보고서 (2024.09),True,정기보고서,2024.0,3.0
192820,코스맥스,ODM,v1,01009789,정기공시,20250319,20250319000077,코스맥스,사업보고서 (2024.12),False,정기보고서,2024.0,4.0
192820,코스맥스,ODM,v1,01009789,정기공시,20250416,20250416000526,코스맥스,[기재정정]사업보고서 (2024.12),True,정기보고서,2024.0,4.0
192820,코스맥스,ODM,v1,01009789,정기공시,20250416,20250416000355,코스맥스,[기재정정]사업보고서 (2024.12),True,정기보고서,2024.0,4.0
192820,코스맥스,ODM,v1,01009789,거래소공시,20250513,20250513800554,코스맥스,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2025.0,1.0
192820,코스맥스,ODM,v1,01009789,정기공시,20250514,20250514001171,코스맥스,분기보고서 (2025.03),False,정기보고서,2025.0,1.0
192820,코스맥스,ODM,v1,01009789,거래소공시,20250811,20250811800469,코스맥스,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2025.0,2.0
192820,코스맥스,ODM,v1,01009789,정기공시,20250814,20250814000437,코스맥스,반기보고서 (2025.06),False,정기보고서,2025.0,2.0
192820,코스맥스,ODM,v1,01009789,거래소공시,20251110,20251110800303,코스맥스,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2025.0,3.0
192820,코스맥스,ODM,v1,01009789,정기공시,20251113,20251113000556,코스맥스,분기보고서 (2025.09),False,정기보고서,2025.0,3.0
192820,코스맥스,ODM,v1,01009789,정기공시,20260318,20260318000694,코스맥스,사업보고서 (2025.12),False,정기보고서,2025.0,4.0
192820,코스맥스,ODM,v1,01009789,거래소공시,20260512,20260512800590,코스맥스,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2026.0,1.0
192820,코스맥스,ODM,v1,01009789,정기공시,20260514,20260514000806,코스맥스,분기보고서 (2026.03),False,정기보고서,2026.0,1.0
192820,코스맥스,ODM,v1,01009789,거래소공시,20260811,20260811800420,코스맥스,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2026.0,2.0
192820,코스맥스,ODM,v1,01009789,정기공시,20260813,20260813001436,코스맥스,반기보고서 (2026.06),False,정기보고서,2026.0,2.0
214450,파마리서치,메디컬,v2,00970453,정기공시,20221114,20221114000419,파마리서치,분기보고서 (2022.09),False,정기보고서,2022.0,3.0
214450,파마리서치,메디컬,v2,00970453,거래소공시,20230215,20230215900311,파마리서치,매출액또는손익구조30%(대규모법인은15%)미만변동(자율공시),False,잠정실적,2022.0,4.0
214450,파마리서치,메디컬,v2,00970453,정기공시,20230322,20230322001252,파마리서치,사업보고서 (2022.12),False,정기보고서,2022.0,4.0
214450,파마리서치,메디컬,v2,00970453,정기공시,20230515,20230515002108,파마리서치,분기보고서 (2023.03),False,정기보고서,2023.0,1.0
214450,파마리서치,메디컬,v2,00970453,정기공시,20230811,20230811001780,파마리서치,반기보고서 (2023.06),False,정기보고서,2023.0,2.0
214450,파마리서치,메디컬,v2,00970453,정기공시,20231114,20231114002119,파마리서치,분기보고서 (2023.09),False,정기보고서,2023.0,3.0
214450,파마리서치,메디컬,v2,00970453,거래소공시,20240208,20240208901062,파마리서치,매출액또는손익구조30%(대규모법인은15%)이상변동,False,잠정실적,2023.0,4.0
214450,파마리서치,메디컬,v2,00970453,정기공시,20240315,20240315000795,파마리서치,사업보고서 (2023.12),False,정기보고서,2023.0,4.0
214450,파마리서치,메디컬,v2,00970453,거래소공시,20240510,20240510900321,파마리서치,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2024.0,1.0
214450,파마리서치,메디컬,v2,00970453,정기공시,20240514,20240514001617,파마리서치,분기보고서 (2024.03),False,정기보고서,2024.0,1.0
214450,파마리서치,메디컬,v2,00970453,거래소공시,20240807,20240807900256,파마리서치,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2024.0,2.0
214450,파마리서치,메디컬,v2,00970453,정기공시,20240814,20240814004016,파마리서치,반기보고서 (2024.06),False,정기보고서,2024.0,2.0
214450,파마리서치,메디컬,v2,00970453,정기공시,20241113,20241113000721,파마리서치,분기보고서 (2024.09),False,정기보고서,2024.0,3.0
214450,파마리서치,메디컬,v2,00970453,거래소공시,20241113,20241113900112,파마리서치,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2024.0,3.0
214450,파마리서치,메디컬,v2,00970453,거래소공시,20250210,20250210900912,파마리서치,매출액또는손익구조30%(대규모법인은15%)이상변동,False,잠정실적,2024.0,4.0
214450,파마리서치,메디컬,v2,00970453,정기공시,20250317,20250317000758,파마리서치,사업보고서 (2024.12),False,정기보고서,2024.0,4.0
214450,파마리서치,메디컬,v2,00970453,거래소공시,20250513,20250513900226,파마리서치,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2025.0,1.0
214450,파마리서치,메디컬,v2,00970453,정기공시,20250515,20250515000522,파마리서치,분기보고서 (2025.03),False,정기보고서,2025.0,1.0
214450,파마리서치,메디컬,v2,00970453,정기공시,20250521,20250521000230,파마리서치,[기재정정]분기보고서 (2025.03),True,정기보고서,2025.0,1.0
214450,파마리서치,메디컬,v2,00970453,거래소공시,20250808,20250808900097,파마리서치,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2025.0,2.0
214450,파마리서치,메디컬,v2,00970453,정기공시,20250814,20250814002565,파마리서치,반기보고서 (2025.06),False,정기보고서,2025.0,2.0
214450,파마리서치,메디컬,v2,00970453,거래소공시,20251111,20251111900180,파마리서치,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2025.0,3.0
214450,파마리서치,메디컬,v2,00970453,정기공시,20251114,20251114000932,파마리서치,분기보고서 (2025.09),False,정기보고서,2025.0,3.0
214450,파마리서치,메디컬,v2,00970453,거래소공시,20260204,20260204900782,파마리서치,매출액또는손익구조30%(대규모법인은15%)이상변동,False,잠정실적,2025.0,4.0
214450,파마리서치,메디컬,v2,00970453,정기공시,20260319,20260319001417,파마리서치,사업보고서 (2025.12),False,정기보고서,2025.0,4.0
214450,파마리서치,메디컬,v2,00970453,거래소공시,20260508,20260508900237,파마리서치,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2026.0,1.0
214450,파마리서치,메디컬,v2,00970453,정기공시,20260515,20260515001997,파마리서치,분기보고서 (2026.03),False,정기보고서,2026.0,1.0
214450,파마리서치,메디컬,v2,00970453,거래소공시,20260807,20260807900190,파마리서치,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2026.0,2.0
214450,파마리서치,메디컬,v2,00970453,정기공시,20260814,20260814002997,파마리서치,반기보고서 (2026.06),False,정기보고서,2026.0,2.0
237880,클리오,브랜드,v1,00957735,거래소공시,20221111,20221111900469,클리오,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2022.0,3.0
237880,클리오,브랜드,v1,00957735,정기공시,20221114,20221114001670,클리오,분기보고서 (2022.09),False,정기보고서,2022.0,3.0
237880,클리오,브랜드,v1,00957735,거래소공시,20230223,20230223900184,클리오,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2022.0,4.0
237880,클리오,브랜드,v1,00957735,정기공시,20230316,20230316000856,클리오,사업보고서 (2022.12),False,정기보고서,2022.0,4.0
237880,클리오,브랜드,v1,00957735,거래소공시,20230509,20230509900152,클리오,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2023.0,1.0
237880,클리오,브랜드,v1,00957735,정기공시,20230512,20230512000333,클리오,분기보고서 (2023.03),False,정기보고서,2023.0,1.0
237880,클리오,브랜드,v1,00957735,거래소공시,20230807,20230807900180,클리오,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2023.0,2.0
237880,클리오,브랜드,v1,00957735,정기공시,20230811,20230811001604,클리오,반기보고서 (2023.06),False,정기보고서,2023.0,2.0
237880,클리오,브랜드,v1,00957735,거래소공시,20231108,20231108900116,클리오,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2023.0,3.0
237880,클리오,브랜드,v1,00957735,정기공시,20231113,20231113000446,클리오,분기보고서 (2023.09),False,정기보고서,2023.0,3.0
237880,클리오,브랜드,v1,00957735,거래소공시,20240215,20240215900590,클리오,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2023.0,4.0
237880,클리오,브랜드,v1,00957735,거래소공시,20240215,20240215900547,클리오,매출액또는손익구조30%(대규모법인은15%)이상변동,False,잠정실적,2023.0,4.0
237880,클리오,브랜드,v1,00957735,정기공시,20240321,20240321000953,클리오,사업보고서 (2023.12),False,정기보고서,2023.0,4.0
237880,클리오,브랜드,v1,00957735,거래소공시,20240510,20240510900144,클리오,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2024.0,1.0
237880,클리오,브랜드,v1,00957735,정기공시,20240514,20240514000555,클리오,분기보고서 (2024.03),False,정기보고서,2024.0,1.0
237880,클리오,브랜드,v1,00957735,거래소공시,20240808,20240808900194,클리오,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2024.0,2.0
237880,클리오,브랜드,v1,00957735,정기공시,20240814,20240814003739,클리오,반기보고서 (2024.06),False,정기보고서,2024.0,2.0
237880,클리오,브랜드,v1,00957735,거래소공시,20241108,20241108900403,클리오,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2024.0,3.0
237880,클리오,브랜드,v1,00957735,정기공시,20241114,20241114000767,클리오,분기보고서 (2024.09),False,정기보고서,2024.0,3.0
237880,클리오,브랜드,v1,00957735,거래소공시,20250221,20250221900541,클리오,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2024.0,4.0
237880,클리오,브랜드,v1,00957735,정기공시,20250320,20250320001273,클리오,사업보고서 (2024.12),False,정기보고서,2024.0,4.0
237880,클리오,브랜드,v1,00957735,거래소공시,20250514,20250514900574,클리오,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2025.0,1.0
237880,클리오,브랜드,v1,00957735,정기공시,20250515,20250515001050,클리오,분기보고서 (2025.03),False,정기보고서,2025.0,1.0
237880,클리오,브랜드,v1,00957735,거래소공시,20250813,20250813900688,클리오,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2025.0,2.0
237880,클리오,브랜드,v1,00957735,정기공시,20250814,20250814001809,클리오,반기보고서 (2025.06),False,정기보고서,2025.0,2.0
237880,클리오,브랜드,v1,00957735,거래소공시,20251113,20251113900581,클리오,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2025.0,3.0
237880,클리오,브랜드,v1,00957735,정기공시,20251114,20251114001280,클리오,분기보고서 (2025.09),False,정기보고서,2025.0,3.0
237880,클리오,브랜드,v1,00957735,거래소공시,20260213,20260213901824,클리오,매출액또는손익구조30%(대규모법인은15%)이상변동,False,잠정실적,2025.0,4.0
237880,클리오,브랜드,v1,00957735,거래소공시,20260213,20260213901799,클리오,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2025.0,4.0
237880,클리오,브랜드,v1,00957735,정기공시,20260323,20260323001466,클리오,[첨부추가]사업보고서 (2025.12),True,정기보고서,2025.0,4.0
237880,클리오,브랜드,v1,00957735,거래소공시,20260511,20260511900595,클리오,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2026.0,1.0
237880,클리오,브랜드,v1,00957735,정기공시,20260513,20260513000622,클리오,분기보고서 (2026.03),False,정기보고서,2026.0,1.0
237880,클리오,브랜드,v1,00957735,거래소공시,20260813,20260813900811,클리오,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2026.0,2.0
237880,클리오,브랜드,v1,00957735,정기공시,20260814,20260814004258,클리오,[기재정정]반기보고서 (2026.06),True,정기보고서,2026.0,2.0
237880,클리오,브랜드,v1,00957735,정기공시,20260814,20260814003979,클리오,반기보고서 (2026.06),False,정기보고서,2026.0,2.0
241710,코스메카코리아,ODM,v1,00763473,거래소공시,20221104,20221104900308,코스메카코리아,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2022.0,3.0
241710,코스메카코리아,ODM,v1,00763473,정기공시,20221114,20221114001157,코스메카코리아,분기보고서 (2022.09),False,정기보고서,2022.0,3.0
241710,코스메카코리아,ODM,v1,00763473,거래소공시,20230223,20230223900542,코스메카코리아,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2022.0,4.0
241710,코스메카코리아,ODM,v1,00763473,거래소공시,20230223,20230223900540,코스메카코리아,매출액또는손익구조30%(대규모법인은15%)이상변동,False,잠정실적,2022.0,4.0
241710,코스메카코리아,ODM,v1,00763473,정기공시,20230316,20230316001060,코스메카코리아,사업보고서 (2022.12),False,정기보고서,2022.0,4.0
241710,코스메카코리아,ODM,v1,00763473,거래소공시,20230509,20230509900296,코스메카코리아,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2023.0,1.0
241710,코스메카코리아,ODM,v1,00763473,정기공시,20230515,20230515001639,코스메카코리아,분기보고서 (2023.03),False,정기보고서,2023.0,1.0
241710,코스메카코리아,ODM,v1,00763473,거래소공시,20230809,20230809900072,코스메카코리아,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2023.0,2.0
241710,코스메카코리아,ODM,v1,00763473,정기공시,20230814,20230814000703,코스메카코리아,반기보고서 (2023.06),False,정기보고서,2023.0,2.0
241710,코스메카코리아,ODM,v1,00763473,거래소공시,20231106,20231106900371,코스메카코리아,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2023.0,3.0
241710,코스메카코리아,ODM,v1,00763473,정기공시,20231114,20231114002328,코스메카코리아,분기보고서 (2023.09),False,정기보고서,2023.0,3.0
241710,코스메카코리아,ODM,v1,00763473,거래소공시,20240223,20240223900620,코스메카코리아,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2023.0,4.0
241710,코스메카코리아,ODM,v1,00763473,거래소공시,20240223,20240223900597,코스메카코리아,매출액또는손익구조30%(대규모법인은15%)이상변동,False,잠정실적,2023.0,4.0
241710,코스메카코리아,ODM,v1,00763473,정기공시,20240321,20240321001991,코스메카코리아,사업보고서 (2023.12),False,정기보고서,2023.0,4.0
241710,코스메카코리아,ODM,v1,00763473,거래소공시,20240510,20240510900466,코스메카코리아,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2024.0,1.0
241710,코스메카코리아,ODM,v1,00763473,정기공시,20240516,20240516001730,코스메카코리아,분기보고서 (2024.03),False,정기보고서,2024.0,1.0
241710,코스메카코리아,ODM,v1,00763473,거래소공시,20240812,20240812900516,코스메카코리아,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2024.0,2.0
241710,코스메카코리아,ODM,v1,00763473,정기공시,20240814,20240814004618,코스메카코리아,반기보고서 (2024.06),False,정기보고서,2024.0,2.0
241710,코스메카코리아,ODM,v1,00763473,거래소공시,20241108,20241108900476,코스메카코리아,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2024.0,3.0
241710,코스메카코리아,ODM,v1,00763473,정기공시,20241114,20241114000667,코스메카코리아,분기보고서 (2024.09),False,정기보고서,2024.0,3.0
241710,코스메카코리아,ODM,v1,00763473,거래소공시,20250221,20250221900706,코스메카코리아,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2024.0,4.0
241710,코스메카코리아,ODM,v1,00763473,거래소공시,20250221,20250221900709,코스메카코리아,매출액또는손익구조30%(대규모법인은15%)이상변동,False,잠정실적,2024.0,4.0
241710,코스메카코리아,ODM,v1,00763473,정기공시,20250321,20250321000012,코스메카코리아,사업보고서 (2024.12),False,정기보고서,2024.0,4.0
241710,코스메카코리아,ODM,v1,00763473,거래소공시,20250512,20250512900349,코스메카코리아,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2025.0,1.0
241710,코스메카코리아,ODM,v1,00763473,정기공시,20250515,20250515002694,코스메카코리아,분기보고서 (2025.03),False,정기보고서,2025.0,1.0
241710,코스메카코리아,ODM,v1,00763473,거래소공시,20250811,20250811900566,코스메카코리아,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2025.0,2.0
241710,코스메카코리아,ODM,v1,00763473,정기공시,20250814,20250814004086,코스메카코리아,반기보고서 (2025.06),False,정기보고서,2025.0,2.0
241710,코스메카코리아,ODM,v1,00763473,거래소공시,20251106,20251106900430,코스메카코리아,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2025.0,3.0
241710,코스메카코리아,ODM,v1,00763473,정기공시,20251114,20251114002845,코스메카코리아,분기보고서 (2025.09),False,정기보고서,2025.0,3.0
241710,코스메카코리아,ODM,v1,00763473,정기공시,20251114,20251114002682,코스메카코리아,[기재정정]반기보고서 (2025.06),True,정기보고서,2025.0,2.0
241710,코스메카코리아,ODM,v1,00763473,거래소공시,20260220,20260220900635,코스메카코리아,매출액또는손익구조30%(대규모법인은15%)이상변동,False,잠정실적,2025.0,4.0
241710,코스메카코리아,ODM,v1,00763473,거래소공시,20260220,20260220900631,코스메카코리아,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2025.0,4.0
241710,코스메카코리아,ODM,v1,00763473,정기공시,20260319,20260319001408,코스메카코리아,사업보고서 (2025.12),False,정기보고서,2025.0,4.0
241710,코스메카코리아,ODM,v1,00763473,정기공시,20260330,20260330001688,코스메카코리아,[기재정정]사업보고서 (2025.12),True,정기보고서,2025.0,4.0
241710,코스메카코리아,ODM,v1,00763473,거래소공시,20260508,20260508900629,코스메카코리아,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2026.0,1.0
241710,코스메카코리아,ODM,v1,00763473,정기공시,20260515,20260515001672,코스메카코리아,분기보고서 (2026.03),False,정기보고서,2026.0,1.0
241710,코스메카코리아,ODM,v1,00763473,정기공시,20260515,20260515001492,코스메카코리아,[첨부정정]사업보고서 (2025.12),True,정기보고서,2025.0,4.0
241710,코스메카코리아,ODM,v1,00763473,거래소공시,20260810,20260810900426,코스메카코리아,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2026.0,2.0
241710,코스메카코리아,ODM,v1,00763473,정기공시,20260814,20260814003595,코스메카코리아,반기보고서 (2026.06),False,정기보고서,2026.0,2.0
257720,실리콘투,유통,v1,00982023,정기공시,20221108,20221108000040,실리콘투,분기보고서 (2022.09),False,정기보고서,2022.0,3.0
257720,실리콘투,유통,v1,00982023,정기공시,20230322,20230322000608,실리콘투,사업보고서 (2022.12),False,정기보고서,2022.0,4.0
257720,실리콘투,유통,v1,00982023,정기공시,20230509,20230509000059,실리콘투,분기보고서 (2023.03),False,정기보고서,2023.0,1.0
257720,실리콘투,유통,v1,00982023,정기공시,20230811,20230811000440,실리콘투,반기보고서 (2023.06),False,정기보고서,2023.0,2.0
257720,실리콘투,유통,v1,00982023,정기공시,20231114,20231114000045,실리콘투,분기보고서 (2023.09),False,정기보고서,2023.0,3.0
257720,실리콘투,유통,v1,00982023,거래소공시,20240220,20240220900749,실리콘투,매출액또는손익구조30%(대규모법인은15%)이상변동,False,잠정실적,2023.0,4.0
257720,실리콘투,유통,v1,00982023,정기공시,20240320,20240320000377,실리콘투,사업보고서 (2023.12),False,정기보고서,2023.0,4.0
257720,실리콘투,유통,v1,00982023,정기공시,20240509,20240509000388,실리콘투,[기재정정]분기보고서 (2024.03),True,정기보고서,2024.0,1.0
257720,실리콘투,유통,v1,00982023,정기공시,20240509,20240509000148,실리콘투,분기보고서 (2024.03),False,정기보고서,2024.0,1.0
257720,실리콘투,유통,v1,00982023,정기공시,20240813,20240813000194,실리콘투,반기보고서 (2024.06),False,정기보고서,2024.0,2.0
257720,실리콘투,유통,v1,00982023,정기공시,20241114,20241114000973,실리콘투,분기보고서 (2024.09),False,정기보고서,2024.0,3.0
257720,실리콘투,유통,v1,00982023,거래소공시,20250225,20250225900924,실리콘투,매출액또는손익구조30%(대규모법인은15%)이상변동,False,잠정실적,2024.0,4.0
257720,실리콘투,유통,v1,00982023,정기공시,20250319,20250319000820,실리콘투,사업보고서 (2024.12),False,정기보고서,2024.0,4.0
257720,실리콘투,유통,v1,00982023,정기공시,20250408,20250408002625,실리콘투,[기재정정]사업보고서 (2024.12),True,정기보고서,2024.0,4.0
257720,실리콘투,유통,v1,00982023,정기공시,20250512,20250512000093,실리콘투,분기보고서 (2025.03),False,정기보고서,2025.0,1.0
257720,실리콘투,유통,v1,00982023,거래소공시,20250811,20250811900376,실리콘투,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2025.0,2.0
257720,실리콘투,유통,v1,00982023,정기공시,20250814,20250814001307,실리콘투,반기보고서 (2025.06),False,정기보고서,2025.0,2.0
257720,실리콘투,유통,v1,00982023,거래소공시,20251110,20251110900206,실리콘투,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2025.0,3.0
257720,실리콘투,유통,v1,00982023,정기공시,20251113,20251113000448,실리콘투,분기보고서 (2025.09),False,정기보고서,2025.0,3.0
257720,실리콘투,유통,v1,00982023,거래소공시,20260226,20260226900536,실리콘투,매출액또는손익구조30%(대규모법인은15%)이상변동,False,잠정실적,2025.0,4.0
257720,실리콘투,유통,v1,00982023,거래소공시,20260226,20260226900511,실리콘투,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2025.0,4.0
257720,실리콘투,유통,v1,00982023,거래소공시,20260312,20260312900467,실리콘투,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동,True,잠정실적,2025.0,4.0
257720,실리콘투,유통,v1,00982023,거래소공시,20260312,20260312900450,실리콘투,[기재정정]연결재무제표기준영업(잠정)실적(공정공시),True,잠정실적,2025.0,4.0
257720,실리콘투,유통,v1,00982023,정기공시,20260320,20260320001024,실리콘투,사업보고서 (2025.12),False,정기보고서,2025.0,4.0
257720,실리콘투,유통,v1,00982023,거래소공시,20260512,20260512900303,실리콘투,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2026.0,1.0
257720,실리콘투,유통,v1,00982023,정기공시,20260515,20260515001136,실리콘투,분기보고서 (2026.03),False,정기보고서,2026.0,1.0
257720,실리콘투,유통,v1,00982023,거래소공시,20260812,20260812900140,실리콘투,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2026.0,2.0
257720,실리콘투,유통,v1,00982023,정기공시,20260814,20260814003895,실리콘투,반기보고서 (2026.06),False,정기보고서,2026.0,2.0
278470,에이피알,브랜드,v1,01190568,정기공시,20221114,20221114000470,에이피알,분기보고서 (2022.09),False,정기보고서,2022.0,3.0
278470,에이피알,브랜드,v1,01190568,정기공시,20230329,20230329001036,에이피알,사업보고서 (2022.12),False,정기보고서,2022.0,4.0
278470,에이피알,브랜드,v1,01190568,정기공시,20230515,20230515000887,에이피알,분기보고서 (2023.03),False,정기보고서,2023.0,1.0
278470,에이피알,브랜드,v1,01190568,정기공시,20230814,20230814002584,에이피알,반기보고서 (2023.06),False,정기보고서,2023.0,2.0
278470,에이피알,브랜드,v1,01190568,정기공시,20231114,20231114001221,에이피알,분기보고서 (2023.09),False,정기보고서,2023.0,3.0
278470,에이피알,브랜드,v1,01190568,정기공시,20240321,20240321000964,에이피알,사업보고서 (2023.12),False,정기보고서,2023.0,4.0
278470,에이피알,브랜드,v1,01190568,거래소공시,20240502,20240502800155,에이피알,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2024.0,1.0
278470,에이피알,브랜드,v1,01190568,정기공시,20240514,20240514001525,에이피알,분기보고서 (2024.03),False,정기보고서,2024.0,1.0
278470,에이피알,브랜드,v1,01190568,거래소공시,20240731,20240731800065,에이피알,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2024.0,2.0
278470,에이피알,브랜드,v1,01190568,정기공시,20240814,20240814001778,에이피알,반기보고서 (2024.06),False,정기보고서,2024.0,2.0
278470,에이피알,브랜드,v1,01190568,거래소공시,20241106,20241106800193,에이피알,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2024.0,3.0
278470,에이피알,브랜드,v1,01190568,정기공시,20241114,20241114002863,에이피알,분기보고서 (2024.09),False,정기보고서,2024.0,3.0
278470,에이피알,브랜드,v1,01190568,거래소공시,20250210,20250210800667,에이피알,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2024.0,4.0
278470,에이피알,브랜드,v1,01190568,정기공시,20250321,20250321001576,에이피알,사업보고서 (2024.12),False,정기보고서,2024.0,4.0
278470,에이피알,브랜드,v1,01190568,거래소공시,20250508,20250508800069,에이피알,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2025.0,1.0
278470,에이피알,브랜드,v1,01190568,정기공시,20250515,20250515001164,에이피알,분기보고서 (2025.03),False,정기보고서,2025.0,1.0
278470,에이피알,브랜드,v1,01190568,거래소공시,20250806,20250806800043,에이피알,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2025.0,2.0
278470,에이피알,브랜드,v1,01190568,정기공시,20250814,20250814001828,에이피알,반기보고서 (2025.06),False,정기보고서,2025.0,2.0
278470,에이피알,브랜드,v1,01190568,거래소공시,20251106,20251106800081,에이피알,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2025.0,3.0
278470,에이피알,브랜드,v1,01190568,정기공시,20251114,20251114002319,에이피알,분기보고서 (2025.09),False,정기보고서,2025.0,3.0
278470,에이피알,브랜드,v1,01190568,거래소공시,20260204,20260204800151,에이피알,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2025.0,4.0
278470,에이피알,브랜드,v1,01190568,정기공시,20260323,20260323001257,에이피알,사업보고서 (2025.12),False,정기보고서,2025.0,4.0
278470,에이피알,브랜드,v1,01190568,거래소공시,20260507,20260507800150,에이피알,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2026.0,1.0
278470,에이피알,브랜드,v1,01190568,정기공시,20260515,20260515001577,에이피알,분기보고서 (2026.03),False,정기보고서,2026.0,1.0
278470,에이피알,브랜드,v1,01190568,거래소공시,20260805,20260805800100,에이피알,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2026.0,2.0
278470,에이피알,브랜드,v1,01190568,정기공시,20260814,20260814002503,에이피알,반기보고서 (2026.06),False,정기보고서,2026.0,2.0
483650,달바글로벌,브랜드,v1,01649204,정기공시,20241113,20241113000384,달바글로벌,분기보고서 (2024.09),False,정기보고서,2024.0,3.0
