종목코드,종목명,분기,발표일,정보출처,유형,포함버전,상장직후,거래일t0,모델,추정관측수,alpha,beta_시장,beta_섹터,R2,CAR_0_1,CAR_0_5,CAR_0_20,CAR_PRE,이벤트키,사유,매출액,영업이익,OPM,자산총계,매출YoY,OPM변화,추세이탈도,흑자전환,적자전환,적자지속,로그자산,기준,산출방식,잠정실적더미,분석표본
090430,아모레퍼시픽,2026Q1,2026-04-29,잠정실적,브랜드,v1,False,2026-04-29,2팩터시장모델,220,-0.0010464422316931,0.5027280915381986,0.5552221044238653,0.3334665591510739,-0.0579243646518491,-0.126648536931506,-0.2386442070041655,-0.0827380086520136,090430_2026Q1,,1135756247274.0,126705584407.0,0.1115605436563646,7040950382981.0,0.0639282457563216,0.0012761916299244003,0.07667103805108294,0,0,0,29.582764274569673,연결,직접,1,True
090430,아모레퍼시픽,2026Q2,2026-07-30,잠정실적,브랜드,v1,False,2026-07-30,2팩터시장모델,220,-0.0025622671111289,0.401889043677941,0.6939592816818573,0.423270500532192,0.0613982765172994,0.0398876920914199,,0.1788633628984031,090430_2026Q2,,1175899264082.0,117338201084.0,0.0997859295163378,7087388771624.0,0.17002150800707339,0.026491639239848597,0.0010120246056357625,0,0,0,29.589338091261247,연결,직접,1,True
092730,네오팜,2022Q3,2022-11-04,잠정실적,브랜드,v1,False,2022-11-04,2팩터시장모델,220,-0.0005699605009934,0.6766676818654205,0.4698455680913099,0.5877578713285778,0.0058936250161192,-0.0120475016869294,-0.0151526321408853,0.0358727086189877,092730_2022Q3,,18828986225.0,4140328590.0,0.2198912113761451,149080163536.0,-0.03181852310849066,0.04240990660250518,-0.11961873643040492,0,0,0,25.72775000852494,연결,직접,1,True
092730,네오팜,2022Q4,2023-02-07,잠정실적,브랜드,v1,False,2023-02-07,2팩터시장모델,220,-0.0001097018677536,0.7115882305788443,0.4574168505859068,0.6487762662625296,-0.0114549796332142,0.0028157779097228,-0.0960014852005545,-0.0334325976056016,092730_2022Q4,,22378979083.0,6010880732.0,0.2685949483980757,155347426926.0,-0.07335832122999968,0.013032372930480207,0.11090335027326413,0,0,0,25.768929909571376,연결,역산,1,True
092730,네오팜,2023Q1,2023-05-04,잠정실적,브랜드,v1,False,2023-05-04,2팩터시장모델,220,-0.0012747578033618,0.6881391482832614,0.411894333963244,0.5102767811358817,0.1389740611753025,0.1736931710595518,0.0806643416143375,0.0071412364363663,092730_2023Q1,,23585268343.0,7039629514.0,0.2984757015109107,162289798553.0,0.05543778635254179,0.01483813712884191,0.09021428874823466,0,0,0,25.812649453995473,연결,직접,1,True
092730,네오팜,2023Q2,2023-08-04,잠정실적,브랜드,v1,False,2023-08-04,2팩터시장모델,220,0.0007910218234641,0.570785416607341,0.4245184624575791,0.2203256515036741,0.0459258025008625,0.0379198219847821,0.0488539417482288,-0.021106337176253,092730_2023Q2,,24498379477.0,6273246069.0,0.2560677972553066,161714684592.0,0.1405872976015311,0.02564025191833469,-0.05294950209738724,0,0,0,25.809099413209488,연결,직접,1,True
092730,네오팜,2023Q3,2023-11-03,잠정실적,브랜드,v1,False,2023-11-03,2팩터시장모델,220,0.0014358188580121,0.4288871269761157,0.4844402215973822,0.1868358555800674,-0.0434103096914653,-0.0875466381338375,-0.060775206965109,0.0135811950120208,092730_2023Q3,,21808048917.0,5060789516.0,0.2320606274894665,169263364324.0,0.15821683952610147,0.012169416113321396,-0.12206993047070855,0,0,0,25.854721707653955,연결,직접,1,True
092730,네오팜,2023Q4,2024-02-02,잠정실적,브랜드,v1,False,2024-02-02,2팩터시장모델,220,0.0008538046659372,0.230327443981401,0.4415996828252844,0.1405516674531634,0.0336090805968381,0.0287776824478363,-0.0244309940350309,0.0461779428512531,092730_2023Q4,,27213193762.0,6933639640.0,0.2547896325818988,177458518886.0,0.21601587190687666,-0.013805315816176889,0.06400084718949943,0,0,0,25.902002722133716,연결,역산,1,True
092730,네오팜,2024Q1,2024-05-03,잠정실적,브랜드,v1,False,2024-05-03,2팩터시장모델,220,0.0017734756482924,0.1241468553668419,0.471868656447015,0.1236203999977688,-0.0341304749384559,-0.0908077481164055,-0.0493880061909052,-0.0088158281413369,092730_2024Q1,,28215374365.0,6791868434.0,0.2407151628094302,183351581539.0,0.19631347647457206,-0.057760538701480485,0.030042089182820662,0,0,0,25.934671357218743,연결,직접,1,True
092730,네오팜,2024Q2,2024-08-02,잠정실적,브랜드,v1,False,2024-08-02,2팩터시장모델,220,0.0016492981423199,0.227543541603768,0.408832792101347,0.1654326312119276,-0.0203718592123223,-0.1278056523485739,-0.1081946427792379,-0.1065573733568693,092730_2024Q2,,30620977220.0,6106596242.0,0.1994252566835618,181923208503.0,0.24991847925076535,-0.05664254057174478,-0.03316252679345424,0,0,0,25.92685050368295,연결,직접,1,True
092730,네오팜,2024Q3,2024-11-01,잠정실적,브랜드,v1,False,2024-11-01,2팩터시장모델,220,0.0001428479521097,0.1908386781596786,0.2993354535071748,0.1112548368855594,0.0921007891961098,0.0922370784385018,0.0171211352681629,0.006698843101808,092730_2024Q3,,26150576680.0,5083231435.0,0.1943831486854996,183746735965.0,0.1991250010272526,-0.03767747880396688,-0.0722318398218972,0,0,0,25.936824211425805,연결,직접,1,True
092730,네오팜,2024Q4,2025-02-04,잠정실적,브랜드,v1,False,2025-02-04,2팩터시장모델,220,-0.0001455845554854,0.4905730299473616,0.322785361558194,0.1993658187796625,0.0569245360193781,0.0379725104354784,0.0633753416902241,-0.0735159649294967,092730_2024Q4,,34026815430.0,6671718254.0,0.1960723673282051,192440283038.0,0.2503793464152089,-0.058717265253693696,0.05883619999992464,0,0,0,25.983051724562284,연결,역산,1,True
092730,네오팜,2025Q1,2025-05-09,잠정실적,브랜드,v1,False,2025-05-09,2팩터시장모델,220,0.0007654501251878,0.5605893497750619,0.2632324271184622,0.2129949493320854,-0.010698524814122,-0.0611319570379982,-0.0064420799696206,0.0212229391697098,092730_2025Q1,,31608960291.0,7780423580.0,0.2461461404731909,200914982501.0,0.12027435404896142,0.005430977663760689,0.062103397499566934,0,0,0,26.02614768289549,연결,직접,1,True
092730,네오팜,2025Q2,2025-08-01,잠정실적,브랜드,v1,False,2025-08-01,2팩터시장모델,220,0.0006528738449014,0.5546601678317806,0.3753934954939866,0.2763889107802282,-0.0138085906943837,-0.0047574618926899,0.0282596219979323,0.2543834031427532,092730_2025Q2,,31982006218.0,7010729640.0,0.219208563471989,196920462641.0,0.044447601662792394,0.019783306788427185,-0.03290146774494008,0,0,0,26.00606574121919,연결,직접,1,True
092730,네오팜,2025Q3,2025-11-07,잠정실적,브랜드,v1,False,2025-11-07,2팩터시장모델,220,0.0011538200706927,0.6219212200020269,0.4945235984547397,0.2345559441937843,0.0702656233036453,0.1286510430879778,0.1711197959324065,0.0030756713339398,092730_2025Q3,,32196031702.0,6768324258.0,0.2102223131299611,207375322752.0,0.23117865032106819,0.015839164444461484,-0.049416073049809106,0,0,0,26.057796141824706,연결,직접,1,True
092730,네오팜,2025Q4,2026-01-27,잠정실적,브랜드,v1,False,2026-01-27,2팩터시장모델,220,0.0023249484742498,0.5240051114078389,0.5936889216557169,0.2342514557346439,-0.0313204882264017,0.007223848016746,-0.0536934395315009,-0.131828055492118,092730_2025Q4,,36397098077.0,7215091888.0,0.1982326138401498,217810766237.0,0.06965925600284717,0.0021602465119447134,0.0076176934879104525,0,0,0,26.106892477982058,연결,역산,1,True
