이벤트키,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
090430_2026Q1,3.023206444124904e-05,-0.028601949668921,-0.02429709531591643,0.0016868886295065269,-0.025847403471579405,-0.013894015801450586,-0.025002222216399,0.015291862484755201,-0.022879800541998126,-0.01377947774645336,-0.0041012827629188005,0.007786682724365069,-0.013911657547063153,-0.010349648099957177,-0.00476896210812174,-0.004256544425620945,0.0015800876937482698,0.06361732626191134,0.046926918710400146,-0.027967947514741666,-0.03997337929906923,-0.017950985352779957,-0.020464527184168736,-0.03379007883896584,-0.0007344337465227025,-0.013735132509999535,-0.02830889054070087,-0.029961574454272475,-0.010028829224009739,0.06119382701217854,-0.024284892139496812,-0.0025989047733536615,0.013036228491900406,-0.013130200182174749,-0.014109838394380443,0.0053763082488583365,-0.01190537591763408,-0.005414634598441612,-0.005254349090477444,-0.008740525395205605,-0.03786401911544928
090430_2026Q2,0.03455364852569179,0.06136049691920027,0.012864260804085164,0.005716589976677658,0.014586247977958908,0.006381362445449328,-0.040392885807787035,0.039977397681096566,-0.011819337467232436,0.012365403845417065,-0.014632205483299078,0.03263944322434396,-0.01789860954253457,0.0008815898506413303,-0.004408652026236633,-0.02549183322589612,0.012618174656825585,0.013231015024870472,0.0009856308105764197,0.04534562470855452,0.121625821425456,-0.06022754490815659,-0.011455335782576568,-0.02297448735682945,-0.007640912619980992,0.020560151333507568,0.03033333819241102,-0.05742419240416878,-0.01959606085767717,-0.06674028926796731,0.0106173416528637,-0.004433527955478737,-0.002138566562266849,0.012844691905840228,-0.0024226208987032857,0.01410561557957454,,,,,
092730_2022Q3,0.00017851251212144988,0.005373457409798846,-0.004967016056654221,-0.007457251974494352,-0.003600427107204575,0.023392397924699562,-0.0019127941996470008,0.000699328868176273,-0.0016858034344206328,0.007181684382399836,0.0293399687346163,-0.018931976321083177,-0.024893305218940863,0.021620097370338064,-0.010789842498620215,0.013938085149397645,-0.004149989793169617,-0.014792554374216081,0.009183800821669216,0.01814633642422128,-0.006191952732343339,0.012085577748462601,0.005801261916447111,0.0015633195312255346,-0.001773856896295121,-0.023531851254426243,0.0006357603189496614,-0.011832337132149137,-0.005479582350200145,0.017723202262493673,0.013157948264671742,-0.0018445805782689676,0.002015604662612535,-0.011290133720254815,-0.005968554356015303,-0.018208189057226883,-0.0022580468115464287,0.009208078832167087,0.013844559575982405,-0.006876757373447927,0.004067897008276607
092730_2022Q4,-0.004890166331368074,0.002928404188196905,0.048831930430706744,-0.026951377037042444,0.017743509994054083,0.006414346278215714,-0.009517879569568361,-0.026767659078208564,0.0028541029785778627,0.01810655592615261,0.0014304490467209408,-0.015330440065872846,0.0027517499541880115,-0.01051288756974657,0.010264184958630697,3.543483574740443e-05,0.005226984079943828,-0.022305192629679838,-0.02014052104704584,-0.013604126948203935,-0.011461880250257902,6.900617043614776e-06,-0.004815285731446175,-0.002231510910691236,0.008560197288333125,0.012757356896741382,-0.01754909023110855,-0.015376341224025501,0.004382405157210256,-0.029477271557901336,-0.009262732527098857,6.024031678352956e-06,-0.005863218735012542,-0.000685008479688865,0.008121071982548711,0.0037372748050250124,-0.012916943581909255,-0.004470043500265475,0.00707346135218141,-0.009639995737508927,-0.01689685486440175
092730_2023Q1,-0.008853320375108751,0.00016736029594824516,0.0077170958824853385,0.0037895766772835055,-0.020435319012603936,-0.0002543341185390433,-0.0014121419610422393,-0.0016438475190663844,0.0011879317509891527,-0.012124367401790799,0.0005283563261635187,0.004418497788698281,0.029549279154069456,-0.008429000177537683,0.02300878093501895,0.002256485380390268,-0.022976214394279104,-0.00999042691331687,-0.006804445664830045,0.02744128978343453,-0.0018213466694386067,0.14079540784474115,0.04645665512957116,-0.04063573204500114,0.043170917970216355,-0.014272731170537074,0.003293054657366689,-0.006008801666682771,0.003026279432577243,-0.008178219252038557,0.005520522815747285,-0.03605254595968546,0.021065243821052015,-0.006676897958712586,-0.008045538799760159,-0.023061872506959707,-0.012943834428956753,-0.012504339677525579,-0.011003888692851576,-0.03199865391372548,0.030540662684941083
092730_2023Q2,0.008168933276820669,-0.011721660076782789,-0.022817589251931947,0.016312491703089363,-0.004526315280368533,-0.03370884951157191,-0.013430661492108966,0.00029101187910198466,0.0010741750770798374,-0.017086955545934986,0.002251217120071883,-0.008463069509587482,0.005955809360549445,0.010080089498868582,-0.008279990683997483,0.025009555788074712,0.027456064045339304,0.012841597395503774,-0.01577676012187957,0.005264569153411114,0.07823677252147748,-0.032310970020614935,0.004353714514693465,-0.02062741355973433,0.013902825727103107,-0.005635107198142609,-0.014176763471197597,-0.029140021622045716,0.0019487466081720252,-0.006311916988031079,-0.005489497952493777,-0.027698488576533526,0.0013680361342948708,0.00427737227718089,0.027249535115390737,0.03113386115901875,-0.007240742029286144,-0.006700838548869791,0.050274128353071386,-0.01989014104983134,0.011330850354606976
092730_2023Q3,0.008943296364156594,0.006737814267748011,0.014317222543170192,-0.024478453620492207,-0.007471355527545281,0.032861451382981605,-0.014354521529367639,0.006646415836788332,0.009066299072440517,-0.0296863920810805,-0.006475658441776496,-0.0319556209218255,0.006105595059352776,0.01036022489992949,-0.005096109727601668,0.0001605179963096639,-0.02731946789149966,0.04425593455760381,0.034970608771041065,-0.014006605998312223,-0.006242401854200112,-0.03716790783726519,-0.03037983149728839,-0.010750764204783747,-0.012037583132756949,0.009031850392456884,0.018224399698215585,0.002309539440187938,-0.014506858940796341,-0.012706415225935583,0.009302010415995097,-0.022390954872194377,-0.02138088595857386,0.015263732271441496,-0.02197488711040442,0.009950568244981216,0.02625816937131888,0.028559595587679135,0.0034577436093203803,-0.03092450502324022,0.03733017966073355
092730_2023Q4,0.04775375893769686,-0.0021156636237741836,-0.01293484598868027,0.07125126117254711,-0.021103703614280926,0.01824705152124581,0.005225478572881152,-0.011252491305963123,-0.024435415279893447,0.004964987967293685,-0.02228670463216046,0.003038849733705844,-0.016709226837773934,-0.014466332274973567,0.05323147191684294,-0.026578751642107483,-0.008475173139725144,0.0011044635956516656,-0.00126704830417982,0.0029859760769004604,-0.017486888938819754,0.051095969535657856,0.01764348612174748,-0.026207246181528157,-0.014193103376072144,0.017925465286851017,-0.018026663129459008,-0.003919975648279704,-0.017496540393518056,0.02084352491284158,0.0009846539273279747,-0.015672085491152926,0.03720774284803759,-0.012263491993826828,-0.016751383867171184,0.024255816433265263,-0.0318558650808353,-0.010395268102540154,-0.021799996599801016,0.010336251530009345,0.001344604172235149
092730_2024Q1,-0.030318842009675148,-0.00024100942217381537,0.014766966963132287,-0.030792032085719016,-0.021895475150696432,0.0017981934119401383,-0.006853409833605188,-0.015937263674572995,-0.007399120985267376,0.007160332407737162,0.0100703454067703,-0.011855355837490734,0.017262359139486837,0.026367166327355484,0.06029196212567185,0.0034095188511039263,-0.009159222036564631,-0.022471014128865957,0.002084088436990851,0.004895983953105489,-0.020301438191643033,-0.01382903674681296,-0.000824695570174978,-0.03113154189597846,-0.013540262822980768,-0.011180772888815334,-0.04522049657680301,0.05084748889064317,-0.008074409474898934,0.0017915416601613924,0.003442653286853916,0.039990033591851284,-0.009235884463519063,-0.0020675429506721594,-0.012013371168237124,0.02317836816284637,-0.025849952861751735,-0.020619038433566404,-0.015616556830128647,0.014925361906718209,0.045941547186003046
092730_2024Q2,-0.01993140670733398,-0.03177247558775033,0.002122065055880232,-0.0004522027613896389,-0.035171192780416624,0.024518971177804792,-0.0024622252520538996,-0.007705675560232465,0.002020487481203613,0.004516469663728519,-0.014918640273801884,-0.014124952659305818,-0.010632194701886583,-0.00399382308844779,-0.0025499278095005087,0.007090032500654031,0.01177085327427142,-0.002572434230203412,-0.0027823057105453228,-0.00952679538754371,0.005718440838081779,-0.026090300050404164,-0.06333339873197807,-0.0018489423361213418,-0.021873666408448254,-0.020377785659703905,0.016751732720691793,0.00208291815937545,-0.02218096954740797,-0.02243376310639273,-0.021287725627754595,0.021145451517052112,0.035311154018760844,0.008050485889270851,-0.007531807440033157,0.011689694321565396,-0.005704804948987827,0.0007918731761449542,-0.0047607355788116985,0.007185527125292581,0.0005019788905700397
092730_2024Q3,-0.029587603685110403,0.006551257426757821,0.006906109249342363,-0.03447266896658085,0.0249919216471838,-0.0026830966539817206,0.004064570402780514,0.02419546643251972,0.034540922592925495,-0.018286758993553073,-0.02526031638015283,0.008269647183890678,0.01869520211603539,0.041914166306418005,0.02239892561237871,-0.005269829143589987,-0.007394538055088616,-0.008897745473516003,-0.017143128744868678,-0.036833659771982274,0.03161806998242213,0.0604827192136877,0.007935396574409653,0.024899152031530064,-0.03028618977946803,-0.0024120695840796173,-0.012030047430607555,-0.03275287749910004,0.009606810817428845,0.014313312565954157,-0.0002921000633672212,-0.01426574924558211,-0.03688228556104554,-0.041750488416971515,0.005018256763435421,-0.023733598820673187,0.03339297101400706,0.038168445705895906,-0.002158788120225701,-0.00896705043708583,-0.0027827544424016658
092730_2024Q4,-0.004551851189425587,-0.032868468469374724,-0.0008536022051195856,0.004197812874453751,-0.01845467196775853,0.01538041440573098,-0.004566546185505729,-0.0010838633516332512,-0.030535679450479518,0.00013666328234434048,0.006155146006630799,-0.007915047923594114,0.0062966349271588755,-0.013363127460652647,0.010838258491557133,-0.007854326467306983,-0.015924023533168616,-0.005627711739305688,0.024084389985997812,0.0029936350399545585,0.014497768659355027,0.042426767360023154,-0.0042742856646446606,0.011047645791659016,-0.02539065633203703,-0.0003347293788769977,0.005586628855701485,-0.0050327635892140656,-0.002597288492893592,0.0038602324369376596,0.0011316944697583775,0.007020842575622913,0.017611312290816243,-0.0018568827948529515,8.656036377136661e-05,-0.0027329454938245555,0.009070226559637358,-0.005268194676888017,-0.004975787694550961,-0.0012703990314106238,0.004769595476134994
092730_2025Q1,-0.001341540459708186,-0.008711166084902782,-0.013233716383475872,-0.005288605829565019,0.014626584745936377,-0.015425657620094561,0.009637468920940803,0.002834279980174031,-0.03131871212835337,0.0019998790037620206,0.0018464134120456002,-0.006629903937228765,0.015820700467207148,-0.0030917120924345864,-0.009872761998901412,0.009181107806397474,0.040869931997957444,-0.010781797719599952,-0.0009719358312044262,0.0310740829207579,0.007172755382215644,-0.017871280196337644,-0.013972166451981453,-0.024050364954618632,-0.0019850375122772972,-0.0104258633049989,-0.004624658557091179,0.04858763775199396,-0.015914660168251937,0.048351199259556416,0.0017290161169096555,0.005358258293538453,-0.015451686905607971,-0.01683179763146991,-0.01187027147958479,-0.006202651181866862,0.033552766176612916,-0.01606163592952574,-0.009915865943382353,0.03135765606607415,-0.017373428799527222
092730_2025Q2,-0.00354253649654351,0.0181392528999392,0.004694932911304871,0.02411718355708939,0.009350174341484302,-0.009669826630179242,0.0065597010062631265,0.0023368517023499265,0.09387205667113148,-0.017830002807541382,-0.032985406072102944,0.03702619014041495,0.08059771528823928,0.09379006200809409,-0.008662732531556918,-0.025977304574032516,-0.045319211811597065,0.060980156813338696,-0.015670655975841705,-0.0174231972975008,-0.04100650324194091,0.0271979125475572,-0.018084732794028613,0.0017878939982188848,0.03031027560375971,-0.004962308006256249,-0.02733889245632776,0.009872748900680708,-0.017491460127592846,0.07072465902217624,-0.024610334891137425,0.021208921535936773,0.047682706226413296,-0.028038151354885348,0.02293671583354874,-0.027161778000359627,-0.022157351961108445,-0.009541015484434983,0.0007369245596654185,0.02294935236541255,-0.006755960277364914
092730_2025Q3,0.0028104520192739043,0.004403825566141872,-0.017078778508491287,0.004780752101368432,-0.003035394071381232,-0.011227783093487147,-0.0029681436314934213,0.0016698229371751839,0.04531369840540313,0.012651845265776791,0.0026423926713208977,-0.012076459959409902,-0.0191325694540124,0.0012740407946638128,0.005153470095477284,-0.011376737595915171,-0.0216735944564255,0.0012996949530345702,0.006628348615890935,0.013016788679029072,0.013285579826189357,0.056980043477456,0.00990313767260941,0.03949351071897159,-0.0007287951676764643,0.009717566560427944,-0.013879190004727097,-0.007037950183902604,0.01997553638742567,0.02671048936137396,-0.020043625303104308,0.002509852878581963,-0.01985045051815085,0.008196192946481254,0.029462315600083607,0.004008365839542238,-0.014167440929465702,0.006914727967987887,-0.015019831686140985,0.04741383620489959,-0.012724075716455924
092730_2025Q4,0.0015319686041592173,-0.048415624816770864,-0.006162897084076231,-0.004369778908387939,-0.03152515958796722,-0.009343771065252445,-0.011704729652228258,-0.02937210130513969,-0.014107533102747228,0.02007861221239058,-0.005117300543110673,-0.010905094406702127,-0.001649021658625943,-0.012294726529954562,0.0008463295793803296,-0.004773327911312651,-0.00037900069342314876,0.060799360979035294,-0.028897920607943165,0.0039336610065587065,-0.017608186421830437,-0.013712301804571265,-0.02769421011936303,-0.0015344228602932439,0.0909119305005127,-0.023138961277708668,0.05530381258936628,0.004154391319074618,-0.0448206916572436,-0.004770830077851833,-0.01655187750968042,0.010262160867673426,-0.0022475975383350324,-0.014071491760671608,0.02411501877040546,-0.008689565201975601,-0.005450709654719669,-0.023692887025030987,-0.00728287104335979,-0.013634335429032016,-0.013539814196866241
092730_2026Q1,-0.005721885590283075,-0.030996912125005164,-0.006666870784471193,-0.018197936080685744,0.026369446967725675,0.0004696952571343477,0.002071511083454665,0.04190386107952661,0.001958324985376151,0.03023240280033334,0.0030355956499500524,0.0012731248830167132,-0.01256314010166714,-0.01022859849307407,0.062431732173498275,0.041470802661678415,-0.05630098446238181,0.025730306803572578,-0.048098973564471945,0.024475474645577033,-0.01017958225520129,-0.04444321806353327,0.005854243710069717,0.002128722442982116,-0.011483512138404388,-0.008946359107217566,0.02229293662469052,-0.017084229939910073,0.00520951334997922,-0.014448751584850098,0.010804143815426142,-0.0032472674096443244,0.021373742717509237,-0.011306668130210465,-0.020789211221623836,-0.02343969777214203,0.0068702582416260306,-0.01677680212439661,0.0012399773766313404,0.012829614195346499,0.011202107504599372
092730_2026Q2,-0.008610544880125352,0.018828585217144925,-0.03604769461033443,0.02634386996072958,0.008744662268370756,-0.02868458410272125,0.009961538346353629,0.015285805944511118,-0.015052204225040524,-0.006653184478686305,-0.017121859477654475,0.004530543523854631,0.008432132579449171,-0.005948512580225593,0.010902179713480275,0.01831326524181138,0.021487503822220363,-0.028734591881227775,0.0070518871091012885,0.03579060629995599,-0.01912945078409138,0.13206710573808828,0.03038950485919058,-0.05677507670860988,-0.012821298396232046,-0.01775572603146445,-0.047583511494228396,0.024228430734315,-0.030189438844696246,-0.01153048158098431,,,,,,,,,,,
114840_2022Q3,0.004762382737755495,-0.03024138420959814,0.00824269621214165,-0.015584921135733194,-0.004820461664471096,-0.011097498767027581,-0.03092724599645586,0.008582971445908232,-0.014117743037380089,-0.012894019537408584,-0.01104503710020654,0.011537625477667023,-0.01705943871839198,0.002079634802473508,-0.011127005440535378,-0.02592886161338933,-0.01925167889234151,-0.029161370758800976,-0.015934687585239377,-0.030246163821301457,0.023733546158239624,-0.012957191710602806,-0.029764517556998323,0.013018403914315453,-0.024173133606480227,0.0026959920174549346,-0.009507340154779418,-0.008834640015299933,-0.005143213562383415,0.00651954673012226,0.008284217323696545,0.05266720506032005,-0.0136319301597588,0.04271362523997996,0.02098732439432359,0.00298899813205198,-0.027081527716606976,0.029392520438392248,0.005301632358456345,-0.01580725721289925,-0.014747286894453614
114840_2022Q4,0.00793853810898327,-0.03262568294247728,-0.00868309898407445,-0.04185574215952616,-0.007717118403919134,-0.012946645724597182,0.004115682301157341,0.002538826760800812,-0.051271490416611026,0.028427289432294875,-0.03150938930290056,0.04362105101285995,0.0415041119500891,-0.030084126873101632,-0.02099643812091021,0.007878299253689148,0.0663304272562665,-0.043194707391463236,-0.03838237963539908,0.018571415393831617,-0.08762673671894125,-0.04203956139598236,0.017542460426842196,0.01090315963075302,0.03876374983179082,-0.010873851871710555,0.0007810385298972072,-0.027302619367139312,0.020589713017914964,-0.002329774886612398,-0.014650418454757848,0.0062511399867320626,0.009003947890936698,-0.009050132182781981,0.01346627622387079,0.014239625548793388,-0.03321813170096047,0.007964235341039037,-0.020532038492537208,0.06625641801482125,-0.029473305390565602
114840_2023Q1,-0.035892150504870546,-0.023360356478616805,-0.008300722840147639,0.0355558096506828,-0.041231441578147815,0.007892637278766355,-0.007298545975059641,0.05126310079622884,-0.029599673868530844,-0.008099538351236687,0.09720691324954185,0.02531808809372295,0.03969170532950064,0.017721221133585655,-0.04750127409259755,-0.0761220213769387,0.031005360594802404,0.05412889764283493,-0.02602072725453229,0.008897505226742477,-0.02102191760788432,-0.01794269140732703,0.003993920594053207,-0.031406748943614726,-0.06640402879756695,0.0015163361934299267,0.07475726210783054,0.04681338372099972,0.014980966475963108,0.05878938357537866,-0.014131059051775167,0.022323406923034552,-0.030283375929107726,0.029459313342708716,-0.015919860731827565,-0.0289607330607589,-0.009441784766916268,0.006863192937733853,-0.037196311467597803,-0.026805889262227954,0.018842072057430877
114840_2023Q2,-0.009235603054295046,0.039123593922311684,-0.03193951775095627,-0.01003323733123683,-0.006772394304939716,-0.04835317186800509,-0.029658080300606453,-0.014340208035202306,-0.01729441955795618,-0.03345894351666466,-0.05203471028197128,0.03239342164869833,-0.039565072429729856,-0.017563300203948924,0.04695672584568904,0.04440008116384665,-0.009646061695444305,-0.016809143686199284,0.016990630273448645,-0.000294159041859708,-0.023734895201284106,0.06671347945245024,0.059167947741675594,0.07558882918875227,-0.017523276508667508,-0.013484994567932578,0.015454874875382989,-0.006151295540020987,-0.004014144770967882,-0.03962007204170906,-0.016186264779654118,-0.027611184964646353,-0.006869583863554921,0.035299556990414996,-0.027795709232360986,-0.023333721433753084,0.048347569365577645,0.0032878842553217998,0.040542766740350414,-0.04057926189221979,-0.024929053806140154
114840_2023Q3,-0.022290049238993345,-0.02036613239599125,0.005795671188151165,-0.0006019757609878086,-0.049116049338886504,0.0016854293141618792,0.04101394091771077,0.03897563906717525,-0.010285495517571568,-0.02840723261830174,0.023014178741391035,-0.026610920380633854,-0.040984455420411604,-0.002089210062534606,-0.00852301324684917,-0.021605203658909826,0.008261663118635167,0.04410957394345983,-0.02455398057310775,0.00890996564170143,0.008751729989445269,-0.02329336083009689,-0.01722581315849242,0.03336337665183202,-0.02678111282091286,0.024797323574764184,0.014060361130877958,0.04368663804664534,-0.012882584562774165,-0.017592932193520185,-0.0478628869157276,-0.016949190900986615,-0.021315714087610335,0.005861029133790064,-0.016297328742432424,0.008213445003402552,-0.022831292462707188,-0.017738057030479776,0.04281567219741832,-0.020013490693265724,0.0636682874519347
114840_2023Q4,0.01629326607319891,0.013852814650998852,0.024935866885182126,-0.04218358019353627,-0.0017415569921513715,0.018736655042576458,0.0009313423137435259,0.0540529913459775,0.050162967440357836,0.00866873109485643,-0.0020816377096071065,-0.02649333648466383,0.05804308789090375,-0.06630581606266453,0.012503760707551471,-0.02060452340293217,0.0209386257633021,0.032950172816543,-0.027888694405422184,0.0012889449068591331,0.05497525215338589,-0.0007337385390254105,0.040587009006262886,-0.02163391558607098,-0.013898928492723566,-0.03275433439402341,0.014807720561386822,0.0173750674253998,0.047438576432327406,0.009177223669554566,-0.027992728420470542,0.04566735229703167,-0.03602569113669671,0.016052122926419617,-0.012011417864646653,0.04019391741001704,0.03207848487368456,0.059900946581902696,-0.0037690857598594585,-0.03809314720985272,-0.018592362500055415
114840_2024Q1,-0.054196246357587415,-0.00990363136783697,-0.02504932320799477,0.006839548486806813,0.001164015822867329,-0.01915510631518831,0.01806705403758725,0.007202674960446114,-0.002374990186893529,0.0524670424608307,0.036641067807128974,-0.015574958061105983,-0.030405155270325116,-0.04137731680610679,-0.001020430086173571,-0.006629070125052685,-0.02894944991878689,-0.031097507911476238,-0.004517100083022966,0.04574788740270698,0.1034817568584802,-0.0030699130926256793,-0.006660236370521964,-0.03565810772503809,0.016727682755947347,-0.025235563813080224,0.09712733596554593,-0.07538165308199972,0.024562898884112526,0.010280442426272862,-0.03306668040484238,0.02213429651726227,0.09199718372774192,0.01658191250650403,-0.01758739897206412,0.026623480981794383,-0.028721397401775473,-0.032066686877070746,0.02177342096792648,-0.032277857003051774,-0.016044710055935437
114840_2024Q2,-0.03205846333838303,0.016770918814962697,0.0010200007792087566,0.021377424008646305,0.009351668887403068,0.06189529671710311,-0.015168284143735462,-0.007676944215890196,-0.0128529783768984,-0.06313856435805207,-0.0031247477825897887,0.0310039653662028,-0.03098770940833523,0.019749607433116025,-0.0072664580689169814,-0.07074188286307156,0.0070905243452054345,0.03302306630865394,0.018886322851386292,0.015239908087044167,-0.0166984919224099,-0.11223663922627003,-0.019562626835094507,-0.03639306035553011,-0.0417355321061963,0.02541206550910815,-0.03709478042780005,-0.008740182287258499,0.0057294082775325075,0.004585032806016572,-0.022827351846706187,0.015637020034879916,-0.033945848023267014,-0.00665903714225409,-0.01839907056881454,-0.024803897158192586,-0.037833666038781404,-0.06062581615677097,-0.03484324347264351,-0.03740152792905075,0.00921296280016149
114840_2024Q3,-0.02539873914675161,-0.03244429548615011,-0.02785979483603985,-0.013542001108557918,-0.007477730428975596,0.012047500086808719,-0.028607803063461043,0.01349913300713365,-0.023548521475909835,0.0010382393873109297,-0.03714512552688567,-0.04247915722789284,-0.017827188483417068,0.017224132099338978,-0.017990786609877133,0.03230704707782965,-0.01751971143183298,-0.03132557051747244,0.012718932074835395,0.009613414218029864,0.003151165663981187,-0.005894903298285917,0.040017670721799,0.06928380633973996,-0.013241346718573594,-0.0018182105218722306,0.05598140148094821,-0.015366464773571425,-0.016464753688238624,0.07307882278963514,-0.016387572140006763,-0.05638740941172974,0.0003578746833247208,0.013321672577396467,-0.008538466202117588,-0.0040112304878291115,0.04363218738374375,-0.016979170231292685,-0.04999824804046342,0.02733058654649219,-0.020663412725782773
114840_2024Q4,-0.010699905660553177,0.05436567295212204,0.09061325159218574,0.08649155223520302,0.01765099744776352,0.017156658620219686,-0.018316833793805873,-0.02216136894084339,0.051913107386151465,-0.03606976221589865,-0.0643449232597367,-0.013145643053479015,0.04636376163404741,-0.02849516795755757,0.045540511586068755,0.029867375832416974,0.009464076709360135,0.031181939137633757,0.036924356579216173,-0.021292186488860346,0.014787062640956132,-0.16401976215929673,-0.03850456609607294,0.009925223203376148,0.12554850518463065,-0.046460345688919095,-0.049143580276220976,0.0031136037325902276,0.005656655466053555,-0.03076726756872791,-0.020825276340148205,-0.016898618024592554,-0.012606815606945564,-0.001063015266362495,-0.0014998791645732291,-0.00043253260887152634,0.019045109346618117,-0.03886022838494473,0.02282316434257048,-0.03490625242806204,-0.013747146019763224
114840_2025Q1,0.027921880480045902,-0.016606092300413256,0.005364023704881919,-0.002711572869163556,-0.025196451573128123,-0.012523988329269141,0.054821649456555176,-0.004828376749145255,0.037037979275872976,-0.026472824584885202,0.018542712356772514,0.03545211847246704,-0.02139426410964488,-0.03660458392481568,-0.00669768214937421,-0.013217302360193996,-0.010398908079724628,0.012391364495788296,0.032674272137990415,0.010085903872251969,-0.1931422154062589,4.040795429310906e-05,0.022796687845792106,-0.012211630420010364,-0.03862113184390252,0.008783747031760505,-0.014035607464365708,-0.022721619897432876,-0.030660905843979614,0.03607962615866188,-0.023605098091408754,-0.042518899423062397,0.022128178318532015,-0.029349932973701996,0.033775091557759665,0.014586749171639555,-0.0513681204620337,-0.04156193608196334,0.005668355476228673,-0.014934729586479954,-0.014145075412440627
114840_2025Q2,-0.011311563336224082,0.02046821834715018,0.005133680315394147,-0.015369548931994046,-0.007185531709507977,-0.009027911877273767,0.017821931638212715,-0.00825351421191841,-0.01702459790542863,0.0012298797677491031,0.0010123042775263408,0.008453391884260197,0.0066057406943075565,-0.025845006932198638,-0.0027150876751031033,0.06632924479783289,0.02120696828601137,0.03084453574693414,0.00971075752990928,0.042335733341079304,-0.031035272455313765,0.10537416003832548,0.007887156608997286,0.04714471132924508,0.08057946734105167,0.06591295322683903,0.020055916027814414,0.011718558678288967,0.01222881192809333,0.038988821028073245,0.06441635354332047,0.06865159557998594,-0.057807004704240314,-0.0013387324611170738,-0.022735060046949827,0.004463125050036673,-0.045668101166224974,0.011160494213048516,-0.021691652204136394,-0.015150506848956325,0.012220273287429738
114840_2025Q3,-0.06478487424394126,0.006594890690454828,0.04061755191335347,-0.029592713064925925,0.041463382507142266,-0.02682671327494588,-0.013088941456310423,-0.008216247372019802,0.005701981255151211,-0.007149922015699395,-0.013890944495671085,-0.02837868773569448,-0.009701978006055711,0.009050388114660224,0.009404212561669179,-0.008641973626008556,0.009061788971116657,0.013159966943214422,-0.01209522571143851,-0.04411667029364442,0.002720628810156226,-0.04533571303219093,-0.011198956653853828,-0.028912179038548945,-0.0022873474707281287,-0.00853868675430158,0.012886540035868987,-0.031788608088230454,0.005942373867786515,0.02210005906189112,0.0011643007920629188,0.002539077133708245,-0.0013947915907642052,0.011208786020038945,-6.586032816196337e-05,0.006754816283226092,-0.008062800110677965,-0.020514464819985173,-0.0069386147553937355,0.018729983905490404,-0.006789007512468128
114840_2025Q4,0.004684858278795138,-0.019487305260366433,-0.02579991770822531,0.009955865236304939,-0.014720407049864355,-0.018683414856335113,-0.019151736286931176,-0.0020562343567834115,-0.017786071702574166,-0.029407035634972323,-0.0012261319504524443,-0.016280785140424792,-0.04019818252006593,0.011318840601400912,-0.022815121358764887,0.046989823725143993,-0.021101014864436517,0.030700992803277136,0.0038488332347563214,-0.024348452593710948,-0.002320351994865074,0.04218418202008807,-0.023661462130709784,0.009404154306007368,0.007841436274527921,-0.008031265210206452,0.00024032092380470507,-0.020517483652138877,2.5040998050254032e-05,0.04301590552479531,-0.02027823405546008,0.009500129939416613,-0.01489815030427057,-0.004100108991262829,0.009657331830408088,0.026971138219122365,-0.016521071387158758,-0.02323952812154157,0.01807027545514819,-0.010378005483106618,0.031156154570440624
114840_2026Q1,-0.009686836973794211,0.031971678647452165,0.0017704006991317387,-0.0447351188523814,-0.050324811074148906,-0.030318450851236425,0.00022833441401057687,0.049858706015184606,0.022058937846213475,-0.022899440518151914,0.013319085683217513,-0.006883701143972697,-0.011081576682328875,-0.02827682652023434,-0.0035109134481442067,-0.008625870606784151,-0.024650539209503334,-0.03267364349603727,0.013547000889180203,-0.017532695352423112,0.024684071294281566,0.01241536715130878,0.006060908419258226,-0.015297955033928674,0.09681866009352574,0.01687039589699275,0.02084099610894447,0.01990719463205933,0.007827292131214358,0.05802377824952626,-0.04365963883843345,0.016928524557092043,-0.0005997149918948817,0.033105517354774225,-0.04309611050378528,-0.04813991865827991,-0.01553633826754901,0.01536682574041781,0.0067591550787920625,0.03257033920531513,-0.018353751085171344
114840_2026Q2,0.017464186520842286,0.031178375184527922,-0.029344998271743757,-0.0051892149074694634,0.04200987441251541,-0.007709369373881017,0.0039666601463291505,-0.01588299965430349,-0.026806458915319707,-0.036559961668263766,0.008892388516999949,0.013151070908847776,-0.013997247711444052,0.022201947743059475,0.004017755439488454,-0.014405911649842167,0.027437129430636965,0.018958266238722855,0.020838682161412034,0.006505795316236858,-0.043202207762460254,0.010557229575598256,-0.03551956822471279,0.08474967261551428,-0.06358654149839316,-0.011319918456516288,,,,,,,,,,,,,,,
