종목코드,종목명,유형,포함버전,corp_code,공시유형,접수일자,접수번호,제출인,공시명,정정여부,구분,대상연도,대상분기
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20230831,20230831800064,아모레퍼시픽,최대주주등소유주식변동신고서,False,,,
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20230821,20230821800157,아모레퍼시픽,기업설명회(IR)개최(안내공시),False,,,
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20230726,20230726800202,아모레퍼시픽,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2023.0,2.0
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20230720,20230720800194,아모레퍼시픽,결산실적공시예고(안내공시),False,,,
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20230531,20230531800535,아모레퍼시픽,기업지배구조보고서공시,False,,,
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20230522,20230522800200,아모레퍼시픽,기업설명회(IR)개최(안내공시),False,,,
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20230517,20230517800116,아모레퍼시픽,기업설명회(IR)개최(안내공시),False,,,
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20230512,20230512800487,아모레퍼시픽,기업설명회(IR)개최(안내공시),False,,,
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20230502,20230502800525,아모레퍼시픽,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2023.0,1.0
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20230425,20230425800635,아모레퍼시픽,결산실적공시예고(안내공시),False,,,
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20230330,20230330800191,아모레퍼시픽,최대주주등소유주식변동신고서,False,,,
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20230324,20230324800560,아모레퍼시픽,최대주주등소유주식변동신고서,False,,,
