일자,종가,거래량,종목코드,종목명,수익률
2022-04-21,46800,94675,161890,한국콜마,-0.006369426751592355
2022-04-22,46350,118758,161890,한국콜마,-0.009615384615384581
2022-04-25,44500,132897,161890,한국콜마,-0.03991370010787487
2022-04-26,44900,84809,161890,한국콜마,0.008988764044943753
2022-04-27,43950,126022,161890,한국콜마,-0.021158129175946505
2022-04-28,46800,265894,161890,한국콜마,0.06484641638225264
2022-04-29,47000,429711,161890,한국콜마,0.004273504273504258
2022-05-02,47050,119434,161890,한국콜마,0.0010638297872340718
2022-05-03,45850,121452,161890,한국콜마,-0.025504782146652527
2022-05-04,44750,139026,161890,한국콜마,-0.02399127589967287
2022-05-06,44550,89161,161890,한국콜마,-0.004469273743016755
2022-05-09,43350,106438,161890,한국콜마,-0.026936026936026924
2022-05-10,42600,187543,161890,한국콜마,-0.01730103806228378
2022-05-11,43700,90450,161890,한국콜마,0.025821596244131495
2022-05-12,41800,150243,161890,한국콜마,-0.04347826086956519
2022-05-13,42300,82930,161890,한국콜마,0.011961722488038173
2022-05-16,42200,56243,161890,한국콜마,-0.0023640661938534313
2022-05-17,39650,572301,161890,한국콜마,-0.06042654028436023
2022-05-18,39600,151333,161890,한국콜마,-0.0012610340479193294
2022-05-19,38700,219081,161890,한국콜마,-0.022727272727272707
2022-05-20,39300,114419,161890,한국콜마,0.015503875968992276
2022-05-23,41300,466994,161890,한국콜마,0.05089058524173029
2022-05-24,41050,121670,161890,한국콜마,-0.006053268765133124
2022-05-25,41250,95251,161890,한국콜마,0.004872107186357999
2022-05-26,40750,69625,161890,한국콜마,-0.012121212121212088
2022-05-27,40800,66357,161890,한국콜마,0.0012269938650306678
2022-05-30,41600,78403,161890,한국콜마,0.019607843137254832
2022-05-31,41750,71365,161890,한국콜마,0.0036057692307691624
2022-06-02,41650,63615,161890,한국콜마,-0.0023952095808382756
2022-06-03,42700,172609,161890,한국콜마,0.025210084033613356
2022-06-07,40950,121734,161890,한국콜마,-0.040983606557377095
2022-06-08,40650,52830,161890,한국콜마,-0.0073260073260073
2022-06-09,40850,114588,161890,한국콜마,0.004920049200491938
2022-06-10,39850,67505,161890,한국콜마,-0.0244798041615667
2022-06-13,38050,136868,161890,한국콜마,-0.04516938519447933
2022-06-14,37400,126761,161890,한국콜마,-0.01708278580814715
2022-06-15,36300,131980,161890,한국콜마,-0.02941176470588236
2022-06-16,36300,122590,161890,한국콜마,0.0
2022-06-17,36550,85919,161890,한국콜마,0.00688705234159781
2022-06-20,35700,69215,161890,한국콜마,-0.023255813953488413
2022-06-21,36450,72707,161890,한국콜마,0.021008403361344463
2022-06-22,34900,109414,161890,한국콜마,-0.04252400548696844
2022-06-23,34250,102333,161890,한국콜마,-0.01862464183381085
2022-06-24,35800,133152,161890,한국콜마,0.045255474452554845
2022-06-27,36300,72369,161890,한국콜마,0.013966480446927276
2022-06-28,36200,71379,161890,한국콜마,-0.0027548209366391463
2022-06-29,38900,260197,161890,한국콜마,0.07458563535911611
2022-06-30,38150,104315,161890,한국콜마,-0.019280205655527016
2022-07-01,36750,147504,161890,한국콜마,-0.03669724770642202
2022-07-04,36800,63993,161890,한국콜마,0.0013605442176871652
2022-07-05,37300,94537,161890,한국콜마,0.013586956521739024
2022-07-06,37350,114531,161890,한국콜마,0.0013404825737264314
2022-07-07,38550,78453,161890,한국콜마,0.032128514056224855
2022-07-08,38600,94134,161890,한국콜마,0.0012970168612191912
2022-07-11,37550,67350,161890,한국콜마,-0.02720207253886009
2022-07-12,36500,84644,161890,한국콜마,-0.0279627163781625
2022-07-13,38450,136629,161890,한국콜마,0.05342465753424652
2022-07-14,38050,173323,161890,한국콜마,-0.01040312093628093
2022-07-15,38050,69715,161890,한국콜마,0.0
2022-07-18,38050,59169,161890,한국콜마,0.0
2022-07-19,37400,82306,161890,한국콜마,-0.01708278580814715
2022-07-20,38100,101688,161890,한국콜마,0.018716577540107027
2022-07-21,38400,62829,161890,한국콜마,0.007874015748031482
2022-07-22,38150,73988,161890,한국콜마,-0.00651041666666663
2022-07-25,38400,30342,161890,한국콜마,0.006553079947575258
2022-07-26,38950,60656,161890,한국콜마,0.01432291666666674
2022-07-27,40150,155693,161890,한국콜마,0.030808729139923052
2022-07-28,38800,116686,161890,한국콜마,-0.03362391033623913
2022-07-29,38850,67869,161890,한국콜마,0.0012886597938144284
2022-08-01,38850,53000,161890,한국콜마,0.0
2022-08-02,37850,79140,161890,한국콜마,-0.025740025740025763
2022-08-03,38050,29064,161890,한국콜마,0.005284015852047519
2022-08-04,37750,89542,161890,한국콜마,-0.007884362680683266
2022-08-05,37900,102509,161890,한국콜마,0.003973509933774766
2022-08-08,38050,134685,161890,한국콜마,0.003957783641160839
2022-08-09,37700,102388,161890,한국콜마,-0.009198423127463884
2022-08-10,37250,75986,161890,한국콜마,-0.011936339522546469
2022-08-11,37650,58504,161890,한국콜마,0.010738255033557076
2022-08-12,38300,149603,161890,한국콜마,0.01726427622841964
2022-08-16,38500,104246,161890,한국콜마,0.005221932114882533
2022-08-17,39900,216370,161890,한국콜마,0.036363636363636376
2022-08-18,40050,77535,161890,한국콜마,0.003759398496240518
2022-08-19,39800,80617,161890,한국콜마,-0.006242197253433224
2022-08-22,38950,39282,161890,한국콜마,-0.021356783919597944
2022-08-23,37500,125319,161890,한국콜마,-0.03722721437740695
2022-08-24,37200,115437,161890,한국콜마,-0.008000000000000007
2022-08-25,38100,65421,161890,한국콜마,0.024193548387096753
2022-08-26,38250,51608,161890,한국콜마,0.003937007874015741
2022-08-29,37200,71289,161890,한국콜마,-0.027450980392156876
2022-08-30,37900,68656,161890,한국콜마,0.018817204301075252
2022-08-31,38350,69908,161890,한국콜마,0.01187335092348274
2022-09-01,37450,74552,161890,한국콜마,-0.023468057366362483
2022-09-02,37650,44669,161890,한국콜마,0.005340453938584844
2022-09-05,37350,41741,161890,한국콜마,-0.007968127490039834
2022-09-06,37550,49859,161890,한국콜마,0.0053547523427042165
2022-09-07,37300,51149,161890,한국콜마,-0.0066577896138482195
2022-09-08,37550,67163,161890,한국콜마,0.006702412868632601
2022-09-13,39200,123390,161890,한국콜마,0.04394141145139807
2022-09-14,38300,53664,161890,한국콜마,-0.022959183673469385
2022-09-15,39650,141372,161890,한국콜마,0.03524804177545682
2022-09-16,39450,69470,161890,한국콜마,-0.0050441361916772065
2022-09-19,39050,62360,161890,한국콜마,-0.010139416983523497
2022-09-20,41100,216127,161890,한국콜마,0.052496798975672165
2022-09-21,41000,177242,161890,한국콜마,-0.0024330900243308973
2022-09-22,40800,88430,161890,한국콜마,-0.004878048780487809
2022-09-23,38800,179803,161890,한국콜마,-0.0490196078431373
2022-09-26,37650,124358,161890,한국콜마,-0.029639175257731964
2022-09-27,39950,163622,161890,한국콜마,0.061088977423638724
2022-09-28,38750,116844,161890,한국콜마,-0.030037546933667114
2022-09-29,38350,109524,161890,한국콜마,-0.010322580645161339
2022-09-30,38000,76169,161890,한국콜마,-0.009126466753585416
2022-10-04,38150,52991,161890,한국콜마,0.003947368421052699
2022-10-05,37450,76823,161890,한국콜마,-0.01834862385321101
2022-10-06,37900,51164,161890,한국콜마,0.012016021361815676
2022-10-07,37700,42389,161890,한국콜마,-0.00527704485488123
2022-10-11,35100,105120,161890,한국콜마,-0.06896551724137934
2022-10-12,33800,168605,161890,한국콜마,-0.03703703703703709
2022-10-13,32350,105770,161890,한국콜마,-0.04289940828402372
2022-10-14,33700,78491,161890,한국콜마,0.04173106646058722
2022-10-17,33150,42642,161890,한국콜마,-0.016320474777448024
2022-10-18,34150,75389,161890,한국콜마,0.030165912518853588
2022-10-19,33600,59310,161890,한국콜마,-0.016105417276720324
2022-10-20,33950,61097,161890,한국콜마,0.01041666666666674
2022-10-21,33950,51324,161890,한국콜마,0.0
2022-10-24,34250,62601,161890,한국콜마,0.008836524300441795
2022-10-25,34050,33272,161890,한국콜마,-0.005839416058394109
2022-10-26,33900,37546,161890,한국콜마,-0.004405286343612369
2022-10-27,34200,57058,161890,한국콜마,0.008849557522123908
2022-10-28,34150,45174,161890,한국콜마,-0.0014619883040936088
2022-10-31,34250,29545,161890,한국콜마,0.002928257686676483
2022-11-01,34800,61064,161890,한국콜마,0.016058394160583855
2022-11-02,34850,40734,161890,한국콜마,0.001436781609195359
2022-11-03,34450,40140,161890,한국콜마,-0.011477761836441891
2022-11-04,36000,108132,161890,한국콜마,0.044992743105950694
2022-11-07,36150,46257,161890,한국콜마,0.004166666666666652
2022-11-08,36400,66466,161890,한국콜마,0.006915629322268302
2022-11-09,36750,56761,161890,한국콜마,0.009615384615384581
2022-11-10,36550,60915,161890,한국콜마,-0.0054421768707483276
2022-11-11,39250,202885,161890,한국콜마,0.0738714090287278
2022-11-14,39100,143408,161890,한국콜마,-0.003821656050955413
2022-11-15,39850,76916,161890,한국콜마,0.019181585677749302
2022-11-16,39600,55320,161890,한국콜마,-0.006273525721455453
2022-11-17,39600,46235,161890,한국콜마,0.0
2022-11-18,38650,95771,161890,한국콜마,-0.023989898989899006
2022-11-21,38300,49292,161890,한국콜마,-0.009055627425614499
2022-11-22,37700,36472,161890,한국콜마,-0.015665796344647487
2022-11-23,38350,68970,161890,한국콜마,0.01724137931034475
2022-11-24,38750,39826,161890,한국콜마,0.010430247718383301
2022-11-25,38150,29426,161890,한국콜마,-0.015483870967741953
2022-11-28,37900,66075,161890,한국콜마,-0.006553079947575369
2022-11-29,40000,95571,161890,한국콜마,0.0554089709762533
2022-11-30,38750,80857,161890,한국콜마,-0.03125
2022-12-01,39900,123596,161890,한국콜마,0.029677419354838808
2022-12-02,41650,319993,161890,한국콜마,0.04385964912280693
2022-12-05,42500,186794,161890,한국콜마,0.020408163265306145
2022-12-06,40800,117112,161890,한국콜마,-0.040000000000000036
2022-12-07,42550,195511,161890,한국콜마,0.04289215686274517
2022-12-08,41500,128855,161890,한국콜마,-0.024676850763807323
2022-12-09,42600,136769,161890,한국콜마,0.026506024096385472
2022-12-12,42100,90049,161890,한국콜마,-0.011737089201877882
2022-12-13,42050,60802,161890,한국콜마,-0.001187648456057011
2022-12-14,42100,55984,161890,한국콜마,0.0011890606420927874
2022-12-15,41400,38675,161890,한국콜마,-0.016627078384798155
2022-12-16,41800,77235,161890,한국콜마,0.009661835748792313
2022-12-19,41950,43475,161890,한국콜마,0.0035885167464115852
2022-12-20,41550,45221,161890,한국콜마,-0.009535160905840279
2022-12-21,41950,42251,161890,한국콜마,0.00962695547533099
2022-12-22,42700,105146,161890,한국콜마,0.017878426698450633
2022-12-23,42400,87190,161890,한국콜마,-0.007025761124121788
2022-12-26,41900,53155,161890,한국콜마,-0.011792452830188704
2022-12-27,44100,215445,161890,한국콜마,0.05250596658711215
2022-12-28,43200,90339,161890,한국콜마,-0.020408163265306145
2022-12-29,42600,74992,161890,한국콜마,-0.01388888888888884
2023-01-02,40850,118307,161890,한국콜마,-0.04107981220657275
2023-01-03,41650,70214,161890,한국콜마,0.019583843329253448
2023-01-04,41050,61422,161890,한국콜마,-0.014405762304921965
2023-01-05,41400,58913,161890,한국콜마,0.008526187576126665
2023-01-06,40700,77028,161890,한국콜마,-0.016908212560386437
2023-01-09,42400,70660,161890,한국콜마,0.041769041769041726
2023-01-10,42250,115380,161890,한국콜마,-0.003537735849056589
2023-01-11,43550,105410,161890,한국콜마,0.03076923076923066
2023-01-12,42500,120181,161890,한국콜마,-0.024110218140068862
2023-01-13,42850,83671,161890,한국콜마,0.008235294117647118
2023-01-16,43700,147551,161890,한국콜마,0.019836639439906545
2023-01-17,43500,72393,161890,한국콜마,-0.004576659038901587
2023-01-18,43450,133348,161890,한국콜마,-0.0011494252873562871
2023-01-19,44350,210886,161890,한국콜마,0.020713463751438344
2023-01-20,43850,105908,161890,한국콜마,-0.011273957158962844
2023-01-25,43600,87144,161890,한국콜마,-0.005701254275940704
2023-01-26,43300,86454,161890,한국콜마,-0.006880733944954143
2023-01-27,44450,114486,161890,한국콜마,0.02655889145496526
2023-01-30,43800,107611,161890,한국콜마,-0.01462317210348707
2023-01-31,44450,95880,161890,한국콜마,0.014840182648401923
2023-02-01,43650,145950,161890,한국콜마,-0.017997750281214864
2023-02-02,44350,175146,161890,한국콜마,0.016036655211912887
2023-02-03,43800,88542,161890,한국콜마,-0.012401352874859106
2023-02-06,43650,57846,161890,한국콜마,-0.003424657534246589
2023-02-07,43950,63401,161890,한국콜마,0.0068728522336769515
2023-02-08,43250,109845,161890,한국콜마,-0.015927189988623414
2023-02-09,43700,136621,161890,한국콜마,0.010404624277456698
2023-02-10,44350,145289,161890,한국콜마,0.014874141876430214
2023-02-13,43450,98576,161890,한국콜마,-0.020293122886133053
2023-02-14,43650,51415,161890,한국콜마,0.004602991944764101
2023-02-15,42550,85038,161890,한국콜마,-0.025200458190148933
2023-02-16,43000,51714,161890,한국콜마,0.010575793184488758
2023-02-17,42450,45832,161890,한국콜마,-0.01279069767441865
2023-02-20,42950,48856,161890,한국콜마,0.011778563015312216
2023-02-21,42350,76851,161890,한국콜마,-0.01396973224679865
2023-02-22,41500,61000,161890,한국콜마,-0.02007083825265643
2023-02-23,41800,30101,161890,한국콜마,0.0072289156626506035
2023-02-24,41800,34595,161890,한국콜마,0.0
2023-02-27,40800,95049,161890,한국콜마,-0.02392344497607657
2023-02-28,40700,125528,161890,한국콜마,-0.002450980392156854
2023-03-02,41800,137515,161890,한국콜마,0.027027027027026973
2023-03-03,42450,107148,161890,한국콜마,0.015550239234449759
2023-03-06,41700,107527,161890,한국콜마,-0.017667844522968212
2023-03-07,41300,70623,161890,한국콜마,-0.00959232613908878
2023-03-08,40000,121995,161890,한국콜마,-0.03147699757869249
2023-03-09,40600,97118,161890,한국콜마,0.014999999999999902
2023-03-10,39350,78212,161890,한국콜마,-0.030788177339901468
2023-03-13,38850,90152,161890,한국콜마,-0.01270648030495558
2023-03-14,37750,52018,161890,한국콜마,-0.028314028314028294
2023-03-15,38200,72162,161890,한국콜마,0.01192052980132452
2023-03-16,37250,67628,161890,한국콜마,-0.02486910994764402
2023-03-17,37950,47053,161890,한국콜마,0.01879194630872494
2023-03-20,38600,73731,161890,한국콜마,0.017127799736495364
2023-03-21,39050,64355,161890,한국콜마,0.011658031088082943
2023-03-22,38450,77555,161890,한국콜마,-0.015364916773367487
2023-03-23,38600,59574,161890,한국콜마,0.0039011703511053764
2023-03-24,38750,61453,161890,한국콜마,0.0038860103626943143
2023-03-27,39050,44709,161890,한국콜마,0.007741935483871032
2023-03-28,42150,267941,161890,한국콜마,0.0793854033290653
2023-03-29,42200,157469,161890,한국콜마,0.0011862396204034287
2023-03-30,41600,93024,161890,한국콜마,-0.014218009478673022
2023-03-31,41900,88483,161890,한국콜마,0.007211538461538547
2023-04-03,41550,59737,161890,한국콜마,-0.00835322195704058
2023-04-04,41550,58009,161890,한국콜마,0.0
2023-04-05,41400,84349,161890,한국콜마,-0.0036101083032491488
2023-04-06,40800,67312,161890,한국콜마,-0.01449275362318836
2023-04-07,41550,77004,161890,한국콜마,0.018382352941176405
2023-04-10,40900,57401,161890,한국콜마,-0.01564380264741272
2023-04-11,42250,103504,161890,한국콜마,0.033007334963325086
2023-04-12,42450,115579,161890,한국콜마,0.004733727810650956
2023-04-13,43450,201395,161890,한국콜마,0.02355712603062421
2023-04-14,43200,667214,161890,한국콜마,-0.005753739930955071
2023-04-17,42600,77541,161890,한국콜마,-0.01388888888888884
2023-04-18,44500,304350,161890,한국콜마,0.04460093896713624
2023-04-19,44800,217553,161890,한국콜마,0.006741573033707926
2023-04-20,43050,137935,161890,한국콜마,-0.0390625
2023-04-21,41350,197180,161890,한국콜마,-0.03948896631823462
2023-04-24,40550,109338,161890,한국콜마,-0.019347037484885088
2023-04-25,39650,102808,161890,한국콜마,-0.022194821208384674
2023-04-26,40100,78159,161890,한국콜마,0.011349306431273742
2023-04-27,39850,53205,161890,한국콜마,-0.006234413965087282
2023-04-28,40450,87337,161890,한국콜마,0.015056461731492998
2023-05-02,40500,70438,161890,한국콜마,0.0012360939431397266
2023-05-03,39550,136538,161890,한국콜마,-0.023456790123456805
2023-05-04,39500,65173,161890,한국콜마,-0.0012642225031606058
2023-05-08,39400,83032,161890,한국콜마,-0.0025316455696202667
2023-05-09,39100,67731,161890,한국콜마,-0.0076142131979695105
2023-05-10,40700,184961,161890,한국콜마,0.04092071611253201
2023-05-11,41700,185863,161890,한국콜마,0.024570024570024662
2023-05-12,40100,155172,161890,한국콜마,-0.0383693045563549
2023-05-15,38350,339251,161890,한국콜마,-0.043640897755610975
2023-05-16,38000,211922,161890,한국콜마,-0.009126466753585416
2023-05-17,38000,96877,161890,한국콜마,0.0
2023-05-18,37850,87104,161890,한국콜마,-0.003947368421052588
2023-05-19,38050,99414,161890,한국콜마,0.005284015852047519
2023-05-22,38250,71209,161890,한국콜마,0.005256241787122251
2023-05-23,39400,129773,161890,한국콜마,0.030065359477124076
2023-05-24,39300,113689,161890,한국콜마,-0.0025380710659898
2023-05-25,39100,76794,161890,한국콜마,-0.0050890585241730735
2023-05-26,38600,55948,161890,한국콜마,-0.012787723785166238
2023-05-30,38000,97631,161890,한국콜마,-0.015544041450777257
2023-05-31,37600,86068,161890,한국콜마,-0.010526315789473717
2023-06-01,38350,77380,161890,한국콜마,0.019946808510638236
2023-06-02,38900,56801,161890,한국콜마,0.014341590612777066
2023-06-05,41200,366266,161890,한국콜마,0.059125964010282805
2023-06-07,41350,134532,161890,한국콜마,0.00364077669902918
2023-06-08,41250,128606,161890,한국콜마,-0.00241837968561065
2023-06-09,41600,144189,161890,한국콜마,0.00848484848484854
2023-06-12,41250,74537,161890,한국콜마,-0.008413461538461564
2023-06-13,41250,59837,161890,한국콜마,0.0
2023-06-14,41800,90940,161890,한국콜마,0.01333333333333342
2023-06-15,42500,148524,161890,한국콜마,0.01674641148325362
2023-06-16,43500,187942,161890,한국콜마,0.0235294117647058
2023-06-19,43700,139194,161890,한국콜마,0.0045977011494253706
2023-06-20,43750,145753,161890,한국콜마,0.0011441647597254523
2023-06-21,44300,145958,161890,한국콜마,0.012571428571428678
2023-06-22,43450,75085,161890,한국콜마,-0.019187358916478603
2023-06-23,43700,79023,161890,한국콜마,0.005753739930955071
2023-06-26,43100,54184,161890,한국콜마,-0.013729977116704761
2023-06-27,43750,119451,161890,한국콜마,0.015081206496519783
2023-06-28,44250,89219,161890,한국콜마,0.011428571428571344
2023-06-29,43750,85915,161890,한국콜마,-0.011299435028248594
2023-06-30,44000,58682,161890,한국콜마,0.005714285714285783
2023-07-03,42700,166662,161890,한국콜마,-0.02954545454545454
2023-07-04,46000,610416,161890,한국콜마,0.07728337236533966
2023-07-05,46000,188014,161890,한국콜마,0.0
2023-07-06,45800,122582,161890,한국콜마,-0.004347826086956497
2023-07-07,46700,212440,161890,한국콜마,0.01965065502183405
2023-07-10,45400,108364,161890,한국콜마,-0.027837259100642386
2023-07-11,45850,46657,161890,한국콜마,0.009911894273127775
2023-07-12,47250,163400,161890,한국콜마,0.03053435114503822
2023-07-13,46400,160243,161890,한국콜마,-0.017989417989418
2023-07-14,46800,131887,161890,한국콜마,0.008620689655172376
2023-07-17,46400,70343,161890,한국콜마,-0.008547008547008517
2023-07-18,46400,129042,161890,한국콜마,0.0
2023-07-19,45500,96947,161890,한국콜마,-0.0193965517241379
2023-07-20,46200,94199,161890,한국콜마,0.01538461538461533
2023-07-21,46700,147887,161890,한국콜마,0.010822510822510845
2023-07-24,45750,126211,161890,한국콜마,-0.020342612419700257
2023-07-25,46600,109567,161890,한국콜마,0.01857923497267766
2023-07-26,44600,195960,161890,한국콜마,-0.0429184549356223
2023-07-27,47250,316486,161890,한국콜마,0.0594170403587444
2023-07-28,47550,138883,161890,한국콜마,0.006349206349206327
2023-07-31,48350,141241,161890,한국콜마,0.016824395373291168
2023-08-01,48850,135235,161890,한국콜마,0.010341261633919352
2023-08-02,47950,140039,161890,한국콜마,-0.0184237461617196
2023-08-03,48300,89551,161890,한국콜마,0.007299270072992803
2023-08-04,48850,141278,161890,한국콜마,0.011387163561076497
2023-08-07,51700,485297,161890,한국콜마,0.05834186284544529
2023-08-08,52000,222214,161890,한국콜마,0.005802707930367523
2023-08-09,51200,185993,161890,한국콜마,-0.01538461538461533
2023-08-10,54800,1032259,161890,한국콜마,0.0703125
2023-08-11,56800,1874297,161890,한국콜마,0.03649635036496357
2023-08-14,58100,906785,161890,한국콜마,0.022887323943661997
2023-08-16,58000,545881,161890,한국콜마,-0.0017211703958691649
2023-08-17,56200,343206,161890,한국콜마,-0.03103448275862064
2023-08-18,57200,372044,161890,한국콜마,0.017793594306049876
2023-08-21,56600,246017,161890,한국콜마,-0.010489510489510523
2023-08-22,55500,202345,161890,한국콜마,-0.019434628975265045
2023-08-23,56100,141494,161890,한국콜마,0.0108108108108107
2023-08-24,55900,168344,161890,한국콜마,-0.0035650623885917776
2023-08-25,57300,228495,161890,한국콜마,0.025044722719141266
2023-08-28,57300,183331,161890,한국콜마,0.0
2023-08-29,57300,158202,161890,한국콜마,0.0
2023-08-30,57200,148345,161890,한국콜마,-0.0017452006980802626
2023-08-31,57800,153785,161890,한국콜마,0.010489510489510412
2023-09-01,53600,508156,161890,한국콜마,-0.0726643598615917
2023-09-04,53100,240605,161890,한국콜마,-0.009328358208955279
2023-09-05,52900,127794,161890,한국콜마,-0.0037664783427495685
2023-09-06,52900,108453,161890,한국콜마,0.0
2023-09-07,52900,90899,161890,한국콜마,0.0
2023-09-08,53500,120754,161890,한국콜마,0.011342155009451904
2023-09-11,53700,76099,161890,한국콜마,0.0037383177570093906
2023-09-12,53000,113815,161890,한국콜마,-0.013035381750465591
2023-09-13,51100,154415,161890,한국콜마,-0.03584905660377358
2023-09-14,51800,154377,161890,한국콜마,0.013698630136986356
2023-09-15,51700,103520,161890,한국콜마,-0.0019305019305019266
2023-09-18,52400,77589,161890,한국콜마,0.013539651837524147
2023-09-19,53000,121170,161890,한국콜마,0.011450381679389388
2023-09-20,52500,88447,161890,한국콜마,-0.009433962264150941
2023-09-21,51000,71627,161890,한국콜마,-0.02857142857142858
2023-09-22,49600,128697,161890,한국콜마,-0.027450980392156876
2023-09-25,51700,148690,161890,한국콜마,0.04233870967741926
2023-09-26,50700,68979,161890,한국콜마,-0.01934235976789167
2023-09-27,51100,92619,161890,한국콜마,0.007889546351084853
2023-10-04,49650,80345,161890,한국콜마,-0.02837573385518588
2023-10-05,48750,87700,161890,한국콜마,-0.01812688821752262
2023-10-06,47950,60488,161890,한국콜마,-0.016410256410256396
2023-10-10,47400,120495,161890,한국콜마,-0.01147028154327423
2023-10-11,47950,111028,161890,한국콜마,0.011603375527426074
2023-10-12,48550,120995,161890,한국콜마,0.012513034410844615
2023-10-13,49400,180279,161890,한국콜마,0.01750772399588052
2023-10-16,49550,151242,161890,한국콜마,0.0030364372469635637
2023-10-17,52200,200602,161890,한국콜마,0.05348133198789107
2023-10-18,52600,195906,161890,한국콜마,0.00766283524904221
2023-10-19,52000,244736,161890,한국콜마,-0.011406844106463865
2023-10-20,51600,126162,161890,한국콜마,-0.007692307692307665
2023-10-23,52700,105487,161890,한국콜마,0.02131782945736438
2023-10-24,51700,93534,161890,한국콜마,-0.018975332068311146
2023-10-25,54800,419529,161890,한국콜마,0.05996131528046411
2023-10-26,53800,172605,161890,한국콜마,-0.018248175182481785
2023-10-27,53600,117433,161890,한국콜마,-0.0037174721189591198
2023-10-30,54300,73100,161890,한국콜마,0.013059701492537323
2023-10-31,53600,166845,161890,한국콜마,-0.012891344383057057
2023-11-01,54500,110194,161890,한국콜마,0.01679104477611948
2023-11-02,54100,166953,161890,한국콜마,-0.007339449541284404
2023-11-03,52100,162823,161890,한국콜마,-0.0369685767097967
2023-11-06,51600,231196,161890,한국콜마,-0.009596928982725572
2023-11-07,54200,256521,161890,한국콜마,0.050387596899224896
2023-11-08,55100,159604,161890,한국콜마,0.016605166051660625
2023-11-09,55700,114637,161890,한국콜마,0.010889292196007316
2023-11-10,49400,916108,161890,한국콜마,-0.11310592459605029
2023-11-13,47050,365853,161890,한국콜마,-0.04757085020242913
2023-11-14,47300,163500,161890,한국콜마,0.005313496280552554
2023-11-15,47150,252955,161890,한국콜마,-0.003171247357293905
2023-11-16,46600,142442,161890,한국콜마,-0.01166489925768821
2023-11-17,45500,210441,161890,한국콜마,-0.023605150214592308
2023-11-20,46750,156309,161890,한국콜마,0.027472527472527375
2023-11-21,48900,259991,161890,한국콜마,0.04598930481283414
2023-11-22,49000,166047,161890,한국콜마,0.002044989775051187
2023-11-23,48850,113417,161890,한국콜마,-0.003061224489795955
2023-11-24,48400,65286,161890,한국콜마,-0.0092118730808598
2023-11-27,47950,63601,161890,한국콜마,-0.009297520661157077
2023-11-28,47200,139510,161890,한국콜마,-0.015641293013555768
2023-11-29,47150,63547,161890,한국콜마,-0.0010593220338983578
2023-11-30,47450,100111,161890,한국콜마,0.006362672322375307
2023-12-01,47350,50355,161890,한국콜마,-0.0021074815595363283
2023-12-04,48200,122331,161890,한국콜마,0.017951425554382228
2023-12-05,49550,230765,161890,한국콜마,0.028008298755186622
2023-12-06,50000,111878,161890,한국콜마,0.00908173562058523
2023-12-07,51100,233533,161890,한국콜마,0.02200000000000002
2023-12-08,50900,99393,161890,한국콜마,-0.003913894324853229
2023-12-11,51600,118849,161890,한국콜마,0.013752455795677854
2023-12-12,50700,97945,161890,한국콜마,-0.01744186046511631
2023-12-13,51500,98741,161890,한국콜마,0.015779092702169706
2023-12-14,54300,375592,161890,한국콜마,0.05436893203883497
2023-12-15,53400,105121,161890,한국콜마,-0.016574585635359074
2023-12-18,54100,113597,161890,한국콜마,0.013108614232209659
2023-12-19,54600,110554,161890,한국콜마,0.009242144177449063
2023-12-20,53600,85608,161890,한국콜마,-0.01831501831501836
2023-12-21,53300,122229,161890,한국콜마,-0.005597014925373123
2023-12-22,52900,92034,161890,한국콜마,-0.007504690431519689
2023-12-26,52700,63215,161890,한국콜마,-0.003780718336483968
2023-12-27,51900,99383,161890,한국콜마,-0.015180265654648917
2023-12-28,53600,103115,161890,한국콜마,0.032755298651252485
2024-01-02,53500,57977,161890,한국콜마,-0.001865671641791078
2024-01-03,53000,71088,161890,한국콜마,-0.009345794392523366
2024-01-04,53500,81529,161890,한국콜마,0.009433962264151052
2024-01-05,54100,104402,161890,한국콜마,0.01121495327102795
2024-01-08,53700,64444,161890,한국콜마,-0.007393715341959317
2024-01-09,55400,95094,161890,한국콜마,0.03165735567970196
2024-01-10,55500,85716,161890,한국콜마,0.0018050541516245744
2024-01-11,54500,80823,161890,한국콜마,-0.018018018018018056
2024-01-12,54300,59370,161890,한국콜마,-0.003669724770642202
2024-01-15,52300,82214,161890,한국콜마,-0.036832412523020275
2024-01-16,52600,38450,161890,한국콜마,0.005736137667303964
2024-01-17,52100,107254,161890,한국콜마,-0.009505703422053258
2024-01-18,52100,42744,161890,한국콜마,0.0
2024-01-19,52000,47508,161890,한국콜마,-0.0019193857965451588
2024-01-22,52700,48908,161890,한국콜마,0.013461538461538414
2024-01-23,53500,65099,161890,한국콜마,0.015180265654648917
2024-01-24,53800,61473,161890,한국콜마,0.005607476635514086
2024-01-25,53500,57425,161890,한국콜마,-0.005576208178438624
2024-01-26,52300,62252,161890,한국콜마,-0.02242990654205612
2024-01-29,50500,82473,161890,한국콜마,-0.03441682600382412
2024-01-30,50000,107933,161890,한국콜마,-0.00990099009900991
2024-01-31,48800,93855,161890,한국콜마,-0.02400000000000002
2024-02-01,49150,102819,161890,한국콜마,0.0071721311475410054
2024-02-02,48950,119339,161890,한국콜마,-0.004069175991861629
2024-02-05,48400,119889,161890,한국콜마,-0.011235955056179803
2024-02-06,49100,72670,161890,한국콜마,0.01446280991735538
2024-02-07,48900,75969,161890,한국콜마,-0.004073319755600768
